epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,149.121,1.53977,1.66737,1.02536,0.13351,0.30201,0.16309,0.06188,2.387,2.30375,1.45541,0.000639027,0.000639027,0.000639027
62,151.535,1.53707,1.67738,1.04725,0.15288,0.29634,0.17343,0.06261,2.41581,2.28679,1.45517,0.000634527,0.000634527,0.000634527
63,153.88,1.56937,1.66086,1.05422,0.16785,0.30038,0.16325,0.05374,2.43587,2.30082,1.47458,0.000630028,0.000630028,0.000630028
64,156.522,1.57242,1.62981,1.05049,0.106,0.25519,0.14413,0.05353,2.48906,2.25175,1.50955,0.000625528,0.000625528,0.000625528
65,158.964,1.54567,1.60449,1.03892,0.41286,0.17821,0.13931,0.05017,2.4165,2.29426,1.48109,0.000621029,0.000621029,0.000621029
66,161.484,1.56384,1.61503,1.02408,0.41063,0.16542,0.14252,0.05129,2.48466,2.33431,1.53589,0.000616529,0.000616529,0.000616529
67,163.778,1.54783,1.61955,1.0413,0.43164,0.17417,0.14417,0.0551,2.45725,2.34299,1.54093,0.00061203,0.00061203,0.00061203
68,166.077,1.50853,1.60017,1.0352,0.57535,0.17962,0.1468,0.05258,2.47566,2.33283,1.56068,0.00060753,0.00060753,0.00060753
69,168.341,1.53127,1.60843,1.03617,0.39914,0.20515,0.13158,0.04425,2.50579,2.38627,1.5732,0.000603031,0.000603031,0.000603031
70,170.694,1.52009,1.60103,1.03371,0.10289,0.26586,0.1399,0.04833,2.50736,2.40253,1.58534,0.000598531,0.000598531,0.000598531
71,172.985,1.49992,1.55166,1.02238,0.11033,0.25928,0.1559,0.0523,2.51006,2.39292,1.57231,0.000594031,0.000594031,0.000594031
72,175.315,1.45715,1.50858,1.02197,0.10269,0.24157,0.16499,0.05732,2.49478,2.34835,1.56102,0.000589532,0.000589532,0.000589532
73,177.611,1.46764,1.50372,1.01654,0.12025,0.26382,0.16079,0.05438,2.48216,2.32774,1.54077,0.000585032,0.000585032,0.000585032
74,179.953,1.48178,1.5254,1.00585,0.41441,0.15524,0.13605,0.04597,2.53878,2.30106,1.5922,0.000580533,0.000580533,0.000580533
75,182.29,1.48943,1.5237,1.02869,0.10212,0.25882,0.11849,0.0388,2.56256,2.29861,1.59059,0.000576033,0.000576033,0.000576033
76,184.696,1.49034,1.49169,1.01606,0.22454,0.25325,0.1115,0.03361,2.55373,2.33612,1.58269,0.000571534,0.000571534,0.000571534
77,187.158,1.41658,1.48025,0.99978,0.23111,0.25893,0.10917,0.03351,2.54283,2.32514,1.58039,0.000567034,0.000567034,0.000567034
78,189.506,1.45793,1.44401,1.02152,0.09215,0.229,0.1134,0.03579,2.49768,2.28166,1.54961,0.000562535,0.000562535,0.000562535
79,192.171,1.39845,1.45712,0.99116,0.09967,0.21133,0.12187,0.03786,2.53968,2.26887,1.58905,0.000558035,0.000558035,0.000558035
80,194.481,1.44398,1.41523,1.01977,0.11779,0.24833,0.13474,0.03884,2.56408,2.26776,1.6111,0.000553536,0.000553536,0.000553536
81,196.842,1.43966,1.43397,0.99487,0.26356,0.18903,0.1435,0.04136,2.58652,2.31974,1.63011,0.000549036,0.000549036,0.000549036
82,199.26,1.42354,1.41304,0.98358,0.10588,0.26585,0.13078,0.04007,2.53207,2.30917,1.59758,0.000544536,0.000544536,0.000544536
83,201.602,1.41674,1.40514,1.01342,0.13235,0.29901,0.13685,0.04182,2.55097,2.2498,1.5853,0.000540037,0.000540037,0.000540037
84,204.039,1.40779,1.35618,1.01019,0.12865,0.27371,0.14757,0.04028,2.58524,2.24698,1.5904,0.000535537,0.000535537,0.000535537
85,206.461,1.40934,1.31566,0.99602,0.13133,0.28238,0.14516,0.04092,2.56681,2.23079,1.56194,0.000531038,0.000531038,0.000531038
86,208.804,1.37717,1.32722,0.99046,0.13335,0.27686,0.14225,0.0397,2.57483,2.25933,1.58734,0.000526538,0.000526538,0.000526538
87,211.234,1.43088,1.32209,1.00311,0.26035,0.25057,0.13606,0.03883,2.51819,2.23335,1.56322,0.000522039,0.000522039,0.000522039
88,213.602,1.40329,1.34293,0.99328,0.16515,0.26634,0.14389,0.04576,2.53265,2.28142,1.58435,0.000517539,0.000517539,0.000517539
89,216.206,1.38152,1.31491,0.97967,0.29973,0.1953,0.14478,0.04759,2.58255,2.32129,1.6495,0.00051304,0.00051304,0.00051304
90,218.555,1.35338,1.25533,0.9725,0.27408,0.25643,0.15994,0.05391,2.59089,2.31451,1.67675,0.00050854,0.00050854,0.00050854
91,220.875,1.36748,1.27641,0.97909,0.33412,0.29588,0.16827,0.06203,2.56671,2.32369,1.63921,0.00050404,0.00050404,0.00050404
92,223.276,1.42097,1.30478,1.00579,0.30834,0.26786,0.1626,0.05095,2.56837,2.32185,1.60281,0.000499541,0.000499541,0.000499541
93,225.702,1.39263,1.30093,0.98778,0.31041,0.24547,0.17134,0.04893,2.59058,2.31166,1.61324,0.000495041,0.000495041,0.000495041
94,228.066,1.35364,1.23555,0.97637,0.14836,0.26786,0.16057,0.04889,2.60085,2.37632,1.66664,0.000490542,0.000490542,0.000490542
95,230.419,1.3135,1.23345,0.9925,0.15518,0.25078,0.155,0.04555,2.58494,2.43208,1.64286,0.000486042,0.000486042,0.000486042
96,232.769,1.32196,1.23436,0.97682,0.14458,0.26426,0.1408,0.0402,2.57145,2.46622,1.6392,0.000481543,0.000481543,0.000481543
97,235.115,1.37497,1.20994,0.98536,0.13237,0.26889,0.14047,0.03877,2.56264,2.45244,1.64022,0.000477043,0.000477043,0.000477043
98,237.55,1.35044,1.24159,0.99282,0.26919,0.20461,0.13091,0.03594,2.57608,2.35657,1.63402,0.000472544,0.000472544,0.000472544
99,240.122,1.2987,1.20542,0.97299,0.26987,0.21409,0.12635,0.03455,2.6009,2.35343,1.64376,0.000468044,0.000468044,0.000468044
100,242.461,1.32883,1.17235,0.98276,0.13985,0.21398,0.12908,0.03498,2.57781,2.34491,1.6353,0.000463545,0.000463545,0.000463545
101,244.808,1.32899,1.20464,0.96975,0.12582,0.22722,0.13179,0.04069,2.56285,2.37459,1.62853,0.000459045,0.000459045,0.000459045
102,247.181,1.32327,1.19848,0.96855,0.11604,0.23496,0.13319,0.0396,2.5578,2.34868,1.61633,0.000454545,0.000454545,0.000454545
103,249.555,1.34953,1.17322,0.97142,0.1142,0.2257,0.11696,0.03675,2.50461,2.35241,1.57728,0.000450046,0.000450046,0.000450046
104,251.864,1.32469,1.15242,0.97117,0.11576,0.25143,0.11469,0.03592,2.51514,2.42347,1.58755,0.000445546,0.000445546,0.000445546
105,254.181,1.29665,1.17321,0.95205,0.23169,0.23412,0.10418,0.03072,2.5316,2.45881,1.60725,0.000441047,0.000441047,0.000441047
106,256.55,1.3025,1.1695,0.95025,0.36814,0.15199,0.09794,0.02901,2.54664,2.41297,1.6545,0.000436547,0.000436547,0.000436547
107,258.861,1.27521,1.12125,0.95074,0.20877,0.18492,0.10323,0.03006,2.56775,2.37046,1.66989,0.000432048,0.000432048,0.000432048
108,261.249,1.26317,1.11171,0.9517,0.26264,0.18016,0.11356,0.03342,2.61707,2.4257,1.7145,0.000427548,0.000427548,0.000427548
109,263.938,1.30551,1.16729,0.94231,0.24668,0.23151,0.12522,0.0372,2.62022,2.3939,1.73365,0.000423049,0.000423049,0.000423049
110,266.256,1.29808,1.12112,0.95862,0.28956,0.19714,0.13548,0.04006,2.60851,2.33953,1.73702,0.000418549,0.000418549,0.000418549
111,268.579,1.23186,1.08325,0.95292,0.23576,0.19191,0.12444,0.03577,2.64018,2.36788,1.7176,0.000414049,0.000414049,0.000414049
112,270.897,1.27352,1.09854,0.94584,0.21989,0.23438,0.10576,0.03136,2.62788,2.37241,1.6913,0.00040955,0.00040955,0.00040955
113,273.248,1.28062,1.13314,0.95647,0.06971,0.222,0.11011,0.03223,2.64611,2.34407,1.71481,0.00040505,0.00040505,0.00040505
114,275.737,1.28398,1.12008,0.95008,0.5272,0.12839,0.10692,0.03216,2.67229,2.334,1.73179,0.000400551,0.000400551,0.000400551
115,278.094,1.22233,1.05593,0.95148,0.08875,0.2073,0.11496,0.03218,2.69185,2.33858,1.74146,0.000396051,0.000396051,0.000396051
116,280.478,1.26799,1.03011,0.95491,0.09855,0.20465,0.12604,0.03604,2.64693,2.38402,1.70612,0.000391552,0.000391552,0.000391552
117,282.823,1.25524,1.05055,0.93942,0.29036,0.16632,0.12869,0.03545,2.66034,2.38847,1.73368,0.000387052,0.000387052,0.000387052
118,285.146,1.24236,1.09277,0.95722,0.28976,0.17167,0.13552,0.04227,2.65745,2.40154,1.75272,0.000382553,0.000382553,0.000382553
119,287.603,1.26147,1.05203,0.95198,0.34107,0.17879,0.13508,0.04199,2.64319,2.41495,1.73283,0.000378053,0.000378053,0.000378053
120,289.962,1.22015,1.06137,0.94777,0.13912,0.21429,0.12922,0.03813,2.66801,2.48568,1.76158,0.000373554,0.000373554,0.000373554
121,292.295,1.22726,1.02155,0.94396,0.12916,0.19154,0.11396,0.0331,2.71194,2.49535,1.78934,0.000369054,0.000369054,0.000369054
122,294.867,1.26619,1.06355,0.96864,0.29226,0.14417,0.11247,0.03319,2.67233,2.43001,1.73872,0.000364554,0.000364554,0.000364554
123,297.193,1.27548,1.04698,0.94844,0.15357,0.15021,0.11634,0.03569,2.62933,2.3921,1.68606,0.000360055,0.000360055,0.000360055
124,299.616,1.21428,1.02052,0.94227,0.28241,0.15224,0.11627,0.03409,2.61907,2.39998,1.67361,0.000355555,0.000355555,0.000355555
125,302.046,1.21426,1.01363,0.93736,0.28101,0.16503,0.11714,0.03404,2.61923,2.3732,1.67096,0.000351056,0.000351056,0.000351056
126,304.444,1.19781,0.99142,0.94185,0.14336,0.16839,0.11811,0.03654,2.60927,2.32864,1.66671,0.000346556,0.000346556,0.000346556
127,306.786,1.198,0.9816,0.92349,0.28132,0.16156,0.11212,0.03579,2.62313,2.40076,1.68653,0.000342057,0.000342057,0.000342057
128,309.109,1.22282,0.99495,0.9175,0.2785,0.16364,0.11391,0.0359,2.65188,2.37958,1.70978,0.000337557,0.000337557,0.000337557
129,311.419,1.18193,0.9999,0.92718,0.24143,0.20129,0.11056,0.03302,2.62585,2.41255,1.67472,0.000333058,0.000333058,0.000333058
130,313.822,1.20158,0.99345,0.92996,0.26869,0.18515,0.10828,0.03163,2.62326,2.47023,1.6896,0.000328558,0.000328558,0.000328558
131,316.194,1.18804,0.97938,0.91547,0.26109,0.17374,0.10736,0.03131,2.62415,2.50209,1.70321,0.000324058,0.000324058,0.000324058
132,318.533,1.18697,0.98677,0.91321,0.26771,0.1529,0.10782,0.03157,2.65348,2.5333,1.72691,0.000319559,0.000319559,0.000319559
133,320.902,1.21133,0.97001,0.92466,0.26382,0.167,0.10888,0.03101,2.63749,2.53061,1.71659,0.000315059,0.000315059,0.000315059
134,323.335,1.14233,0.97543,0.93382,0.11511,0.21888,0.10739,0.02978,2.62117,2.56738,1.71997,0.00031056,0.00031056,0.00031056
135,325.808,1.19659,0.98601,0.92352,0.1069,0.23766,0.10414,0.03137,2.63241,2.55836,1.71538,0.00030606,0.00030606,0.00030606
136,328.406,1.14993,0.92473,0.92255,0.1111,0.237,0.10474,0.03055,2.64041,2.58358,1.73983,0.000301561,0.000301561,0.000301561
137,330.768,1.15965,0.93303,0.92681,0.11054,0.23901,0.11156,0.03049,2.63632,2.55769,1.73071,0.000297061,0.000297061,0.000297061
138,333.169,1.17091,0.94266,0.91931,0.11146,0.23229,0.11995,0.03304,2.64763,2.51706,1.73934,0.000292562,0.000292562,0.000292562
139,335.498,1.18424,0.96167,0.9373,0.14343,0.19698,0.11901,0.03554,2.67846,2.46954,1.74464,0.000288062,0.000288062,0.000288062
140,337.864,1.15494,0.92613,0.94254,0.12669,0.22416,0.1172,0.03353,2.69232,2.4679,1.76131,0.000283563,0.000283563,0.000283563
141,340.247,1.20512,0.93739,0.91763,0.11678,0.23227,0.11088,0.03146,2.69735,2.45763,1.76613,0.000279063,0.000279063,0.000279063
142,342.594,1.21203,0.93127,0.94135,0.12762,0.22356,0.11647,0.03323,2.67889,2.54083,1.77952,0.000274563,0.000274563,0.000274563
143,344.896,1.14282,0.90372,0.92877,0.12105,0.2296,0.11485,0.03243,2.67905,2.58367,1.80868,0.000270064,0.000270064,0.000270064
144,347.225,1.11009,0.89607,0.91434,0.11791,0.22219,0.11016,0.03042,2.68825,2.57392,1.79328,0.000265564,0.000265564,0.000265564
145,349.601,1.19167,0.97874,0.92815,0.12019,0.22338,0.11261,0.03167,2.69463,2.52426,1.78916,0.000261065,0.000261065,0.000261065
146,352.04,1.1545,0.90586,0.91074,0.12339,0.24034,0.11423,0.03352,2.65384,2.51825,1.77842,0.000256565,0.000256565,0.000256565
147,354.368,1.12427,0.90688,0.90516,0.11369,0.25623,0.11504,0.03268,2.64887,2.52207,1.75286,0.000252066,0.000252066,0.000252066
148,356.71,1.1159,0.88269,0.92429,0.23974,0.19186,0.11484,0.03229,2.64143,2.53128,1.74261,0.000247566,0.000247566,0.000247566
149,359.01,1.14964,0.92497,0.90951,0.2796,0.20923,0.11486,0.03359,2.65806,2.49196,1.74073,0.000243067,0.000243067,0.000243067
