x1,y1,x2,y2,confidence,class_id,class_name
304.8636779785156,521.3450317382812,395.6242370605469,660.893798828125,0.869715690612793,0,Neutral
1041.6453857421875,132.9930419921875,1137.4091796875,260.2151184082031,0.6470565795898438,0,Neutral
992.1237182617188,623.2305908203125,1056.8612060546875,706.2048950195312,0.5863733291625977,0,Neutral
1042.8739013671875,132.7791290283203,1138.1353759765625,259.9447937011719,0.5111138820648193,1,Happy
991.2616577148438,625.0762939453125,1057.154541015625,705.3748779296875,0.35972973704338074,1,Happy
342.86541748046875,154.610107421875,409.18707275390625,270.0086975097656,0.3172926902770996,1,Happy
