epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,231.596,1.83579,2.30821,1.28882,0.2246,0.20383,0.11875,0.04263,2.26727,2.65051,1.58097,0.000724518,0.000724518,0.000724518
43,233.965,1.81144,2.25822,1.26246,0.26598,0.21891,0.11049,0.03716,2.31801,2.70816,1.61857,0.000720019,0.000720019,0.000720019
44,236.56,1.86575,2.23185,1.28639,0.38209,0.14991,0.11747,0.04501,2.22854,2.71683,1.56643,0.000715519,0.000715519,0.000715519
45,238.878,1.82953,2.31746,1.30866,0.41386,0.13125,0.09313,0.03273,2.23354,2.70466,1.5623,0.00071102,0.00071102,0.00071102
46,241.185,1.84388,2.17658,1.31462,0.26873,0.18885,0.11308,0.03961,2.29798,2.53876,1.61365,0.00070652,0.00070652,0.00070652
47,243.556,1.86929,2.20024,1.27448,0.23091,0.17675,0.11604,0.03811,2.21966,2.62021,1.56113,0.000702021,0.000702021,0.000702021
48,245.99,1.80678,2.15483,1.26826,0.30589,0.19782,0.12557,0.04191,2.23151,2.64255,1.58177,0.000697521,0.000697521,0.000697521
49,248.33,1.79963,2.16581,1.24018,0.10456,0.23271,0.10527,0.03368,2.22945,2.68268,1.51965,0.000693022,0.000693022,0.000693022
50,250.654,1.76696,2.10723,1.25231,0.39127,0.16957,0.1254,0.04643,2.25004,2.49284,1.52247,0.000688522,0.000688522,0.000688522
51,252.999,1.72045,2.03908,1.22376,0.3934,0.17421,0.1097,0.03635,2.26382,2.62587,1.5621,0.000684022,0.000684022,0.000684022
52,255.411,1.71383,1.99718,1.2421,0.4003,0.17083,0.10654,0.03842,2.33664,2.61819,1.6572,0.000679523,0.000679523,0.000679523
53,257.814,1.74333,2.01128,1.27334,0.40952,0.19765,0.11266,0.04198,2.27851,2.67849,1.64021,0.000675023,0.000675023,0.000675023
54,260.324,1.72739,1.92981,1.22603,0.43289,0.19702,0.10643,0.03735,2.32025,2.75741,1.64497,0.000670524,0.000670524,0.000670524
55,262.941,1.76916,1.91243,1.27523,0.26529,0.25537,0.11587,0.035,2.32855,2.69904,1.614,0.000666024,0.000666024,0.000666024
56,265.269,1.73179,1.88601,1.22944,0.39982,0.19809,0.11084,0.03904,2.33356,2.69985,1.65127,0.000661525,0.000661525,0.000661525
57,267.589,1.71632,1.84028,1.21673,0.18912,0.28847,0.12149,0.04053,2.33111,2.64642,1.67575,0.000657025,0.000657025,0.000657025
58,270.02,1.71568,1.82163,1.23197,0.09777,0.22509,0.08454,0.02719,2.36685,2.72364,1.66249,0.000652526,0.000652526,0.000652526
59,272.376,1.69844,1.81729,1.22556,0.12084,0.20931,0.10206,0.03007,2.35189,2.75116,1.64684,0.000648026,0.000648026,0.000648026
60,274.674,1.6944,1.7868,1.20827,0.17525,0.20733,0.10445,0.03429,2.30662,2.82301,1.61329,0.000643527,0.000643527,0.000643527
61,277.026,1.67534,1.82116,1.19113,0.19285,0.2627,0.13483,0.03845,2.30557,2.69719,1.59192,0.000639027,0.000639027,0.000639027
62,279.329,1.66842,1.83242,1.19469,0.16471,0.21628,0.1364,0.04584,2.31483,2.76204,1.60043,0.000634527,0.000634527,0.000634527
63,281.781,1.69157,1.77643,1.22146,0.23671,0.18727,0.12775,0.04786,2.35236,2.72475,1.65473,0.000630028,0.000630028,0.000630028
64,284.186,1.63325,1.71077,1.19017,0.57609,0.13778,0.13538,0.04955,2.4125,2.55132,1.7504,0.000625528,0.000625528,0.000625528
65,286.53,1.67963,1.72704,1.21101,0.43588,0.13002,0.14101,0.054,2.38587,2.56777,1.70221,0.000621029,0.000621029,0.000621029
66,288.888,1.71961,1.72714,1.17391,0.36995,0.17216,0.09494,0.0326,2.30165,2.72985,1.61979,0.000616529,0.000616529,0.000616529
67,291.239,1.62827,1.67695,1.18519,0.50469,0.15853,0.10189,0.03353,2.31699,2.78482,1.63923,0.00061203,0.00061203,0.00061203
68,293.648,1.61897,1.69986,1.2024,0.26005,0.20254,0.12143,0.04207,2.31395,2.77153,1.6287,0.00060753,0.00060753,0.00060753
69,296.206,1.64479,1.66217,1.19092,0.27312,0.24095,0.1465,0.04215,2.33956,2.73321,1.61342,0.000603031,0.000603031,0.000603031
70,298.563,1.70077,1.65228,1.21431,0.10296,0.20317,0.12184,0.03918,2.28681,2.61277,1.59947,0.000598531,0.000598531,0.000598531
71,300.901,1.66674,1.60117,1.17802,0.25739,0.16357,0.10764,0.03239,2.33589,2.65938,1.61453,0.000594031,0.000594031,0.000594031
72,303.219,1.70257,1.5864,1.21309,0.25757,0.12248,0.08275,0.0269,2.38008,2.72196,1.6711,0.000589532,0.000589532,0.000589532
73,305.557,1.70406,1.56667,1.19944,0.12676,0.16577,0.09941,0.03428,2.35108,2.67553,1.63532,0.000585032,0.000585032,0.000585032
74,307.929,1.66621,1.57203,1.17296,0.11939,0.1449,0.09497,0.02882,2.34555,2.55809,1.62216,0.000580533,0.000580533,0.000580533
75,310.306,1.63885,1.57433,1.17392,0.11551,0.13256,0.08729,0.02929,2.27009,2.53093,1.57746,0.000576033,0.000576033,0.000576033
76,312.676,1.62544,1.54606,1.1655,0.09974,0.1651,0.07528,0.02404,2.29396,2.56484,1.59686,0.000571534,0.000571534,0.000571534
77,314.996,1.57692,1.49617,1.17024,0.28227,0.16414,0.09527,0.02858,2.37273,2.55331,1.63961,0.000567034,0.000567034,0.000567034
78,317.62,1.61978,1.48975,1.19896,0.12028,0.20627,0.12121,0.03561,2.28424,2.59516,1.60235,0.000562535,0.000562535,0.000562535
79,320.06,1.57524,1.45319,1.14967,0.27416,0.21496,0.16633,0.04169,2.29227,2.73492,1.60325,0.000558035,0.000558035,0.000558035
80,322.385,1.55403,1.38965,1.14282,0.15901,0.19118,0.12776,0.04646,2.32893,2.59721,1.66684,0.000553536,0.000553536,0.000553536
81,324.7,1.5743,1.42507,1.14439,0.24072,0.21322,0.15989,0.04726,2.34409,2.52673,1.65586,0.000549036,0.000549036,0.000549036
82,327.023,1.56444,1.37676,1.12156,0.19924,0.21823,0.1616,0.04552,2.27607,2.76901,1.60997,0.000544536,0.000544536,0.000544536
83,329.365,1.53603,1.37649,1.14808,0.16019,0.21135,0.14009,0.0386,2.29926,2.75296,1.64253,0.000540037,0.000540037,0.000540037
84,331.795,1.51492,1.35112,1.15057,0.13217,0.18526,0.10271,0.03367,2.30878,2.60209,1.67303,0.000535537,0.000535537,0.000535537
85,334.217,1.53412,1.31966,1.12311,0.18087,0.24745,0.12063,0.0322,2.33696,2.67981,1.666,0.000531038,0.000531038,0.000531038
86,336.536,1.48288,1.28215,1.12508,0.1125,0.23697,0.11401,0.02986,2.36798,2.60229,1.66998,0.000526538,0.000526538,0.000526538
87,339.139,1.51923,1.29707,1.13287,0.13305,0.2427,0.11417,0.03138,2.42212,2.53097,1.72303,0.000522039,0.000522039,0.000522039
88,341.517,1.5227,1.38724,1.11525,0.10127,0.15886,0.09153,0.02835,2.53552,2.60975,1.78869,0.000517539,0.000517539,0.000517539
89,343.867,1.53447,1.34704,1.12199,0.14427,0.22253,0.10534,0.03312,2.44864,2.61008,1.77171,0.00051304,0.00051304,0.00051304
90,346.233,1.49772,1.25276,1.0965,0.20675,0.24122,0.14026,0.04427,2.34822,2.69636,1.67067,0.00050854,0.00050854,0.00050854
91,348.632,1.52617,1.28217,1.13224,0.20715,0.22397,0.13533,0.03729,2.34321,2.78927,1.72565,0.00050404,0.00050404,0.00050404
92,350.935,1.48458,1.31088,1.15497,0.19124,0.18729,0.13953,0.03864,2.38775,2.81943,1.76411,0.000499541,0.000499541,0.000499541
93,353.186,1.49166,1.26296,1.12343,0.15629,0.21196,0.11101,0.02867,2.41359,2.88276,1.73006,0.000495041,0.000495041,0.000495041
94,355.514,1.46092,1.23357,1.13115,0.1599,0.22295,0.12166,0.0286,2.3974,2.9249,1.71705,0.000490542,0.000490542,0.000490542
95,357.943,1.43852,1.22176,1.11513,0.4446,0.12712,0.10881,0.02995,2.39706,2.95015,1.67614,0.000486042,0.000486042,0.000486042
96,360.551,1.43734,1.22192,1.11545,0.17205,0.18031,0.12326,0.03721,2.43085,2.92484,1.71352,0.000481543,0.000481543,0.000481543
97,362.868,1.4778,1.23887,1.10265,0.09112,0.19487,0.09378,0.03244,2.40478,2.84097,1.66447,0.000477043,0.000477043,0.000477043
98,365.193,1.43746,1.20389,1.11525,0.22311,0.17854,0.14109,0.04025,2.34484,2.86204,1.66322,0.000472544,0.000472544,0.000472544
99,367.519,1.40687,1.1714,1.09085,0.22077,0.16937,0.13351,0.03653,2.37942,2.9953,1.69189,0.000468044,0.000468044,0.000468044
100,369.981,1.44051,1.17234,1.11682,0.24607,0.2098,0.13591,0.03605,2.38288,2.83707,1.6819,0.000463545,0.000463545,0.000463545
101,372.339,1.42168,1.17129,1.09759,0.2243,0.16674,0.11792,0.037,2.40929,2.96045,1.7082,0.000459045,0.000459045,0.000459045
102,374.653,1.43421,1.15376,1.08359,0.22122,0.17294,0.1265,0.03886,2.36059,3.11142,1.63706,0.000454545,0.000454545,0.000454545
103,377,1.40684,1.12937,1.06934,0.19816,0.18378,0.13018,0.03821,2.41133,2.93837,1.68706,0.000450046,0.000450046,0.000450046
104,379.272,1.39169,1.12152,1.07843,0.15135,0.17584,0.10837,0.0366,2.41493,2.90993,1.68259,0.000445546,0.000445546,0.000445546
105,381.657,1.406,1.12808,1.05833,0.13897,0.23624,0.10874,0.03903,2.3526,2.88852,1.63953,0.000441047,0.000441047,0.000441047
106,384.39,1.4029,1.14612,1.06311,0.15174,0.13318,0.11754,0.03755,2.32874,2.85618,1.64611,0.000436547,0.000436547,0.000436547
107,386.639,1.39795,1.12806,1.09624,0.31232,0.14614,0.11641,0.03678,2.33826,2.83996,1.63361,0.000432048,0.000432048,0.000432048
108,388.931,1.35957,1.11426,1.06458,0.24509,0.13339,0.09822,0.02881,2.39365,2.89504,1.67133,0.000427548,0.000427548,0.000427548
109,391.297,1.41113,1.14204,1.05869,0.30292,0.1417,0.13243,0.0388,2.39249,2.95964,1.65259,0.000423049,0.000423049,0.000423049
110,393.676,1.36326,1.11671,1.07041,0.19127,0.24703,0.13823,0.03788,2.38843,2.7778,1.6556,0.000418549,0.000418549,0.000418549
111,396.071,1.31344,1.05148,1.05441,0.18311,0.27214,0.14185,0.04543,2.40259,2.74112,1.6882,0.000414049,0.000414049,0.000414049
112,398.441,1.34649,1.06805,1.04546,0.28595,0.21987,0.1579,0.04919,2.42277,2.64331,1.71376,0.00040955,0.00040955,0.00040955
113,400.715,1.36327,1.08409,1.067,0.34839,0.161,0.1201,0.0482,2.41331,2.50946,1.77388,0.00040505,0.00040505,0.00040505
114,403.054,1.35912,1.0719,1.04348,0.38087,0.18993,0.14197,0.05729,2.39269,2.76342,1.6892,0.000400551,0.000400551,0.000400551
115,405.392,1.29339,1.02751,1.05139,0.17864,0.18453,0.13608,0.05124,2.35733,2.80615,1.65991,0.000396051,0.000396051,0.000396051
116,408.02,1.32179,1.0466,1.05689,0.16669,0.17244,0.11263,0.03406,2.41143,2.84531,1.77678,0.000391552,0.000391552,0.000391552
117,410.39,1.31683,1.0548,1.03773,0.32673,0.15727,0.10646,0.03304,2.44525,2.79857,1.79699,0.000387052,0.000387052,0.000387052
118,412.728,1.29616,1.03695,1.04644,0.3113,0.14501,0.1059,0.03395,2.50183,2.77244,1.88599,0.000382553,0.000382553,0.000382553
119,415.111,1.3503,1.04634,1.06023,0.29448,0.17533,0.10557,0.03701,2.53486,2.75292,1.85479,0.000378053,0.000378053,0.000378053
120,417.416,1.33716,1.06222,1.0567,0.24887,0.15579,0.10503,0.03847,2.49721,2.73724,1.84394,0.000373554,0.000373554,0.000373554
121,419.805,1.3111,0.99598,1.04836,0.40703,0.11299,0.10442,0.03747,2.46867,2.66872,1.81149,0.000369054,0.000369054,0.000369054
122,422.214,1.33237,1.05167,1.0641,0.26578,0.17668,0.11776,0.0449,2.46892,2.7025,1.78347,0.000364554,0.000364554,0.000364554
123,424.521,1.32512,1.04428,1.04865,0.42724,0.15965,0.1079,0.03592,2.44866,2.91984,1.77391,0.000360055,0.000360055,0.000360055
124,426.835,1.28083,0.99692,1.03024,0.10512,0.17576,0.10509,0.03323,2.40021,2.91735,1.72244,0.000355555,0.000355555,0.000355555
125,429.25,1.2669,0.98837,1.02348,0.32318,0.15766,0.12496,0.03827,2.42939,2.75827,1.74917,0.000351056,0.000351056,0.000351056
126,431.615,1.25961,0.98215,1.03379,0.30913,0.20298,0.1301,0.03921,2.45979,2.82739,1.74277,0.000346556,0.000346556,0.000346556
127,433.95,1.26821,0.97553,1.00488,0.38886,0.14826,0.16037,0.04946,2.45374,2.85283,1.72432,0.000342057,0.000342057,0.000342057
128,436.279,1.29541,0.98546,1.0174,0.40263,0.16807,0.16128,0.04964,2.45537,2.71385,1.73813,0.000337557,0.000337557,0.000337557
129,438.832,1.27886,0.99364,1.0182,0.39837,0.18206,0.15831,0.05977,2.50306,2.63301,1.77626,0.000333058,0.000333058,0.000333058
130,441.292,1.25643,0.98334,1.03145,0.38352,0.20627,0.15509,0.05423,2.46708,2.55241,1.84454,0.000328558,0.000328558,0.000328558
131,443.68,1.27308,0.96903,1.01216,0.34881,0.18549,0.13734,0.04345,2.47011,2.58024,1.83593,0.000324058,0.000324058,0.000324058
132,446.132,1.25662,0.97034,1.00735,0.34997,0.18456,0.15816,0.04928,2.41674,2.6808,1.79572,0.000319559,0.000319559,0.000319559
133,448.491,1.28077,0.95823,1.01383,0.32458,0.1938,0.15512,0.04442,2.47518,2.63607,1.86766,0.000315059,0.000315059,0.000315059
134,450.883,1.18858,0.90747,1.00631,0.17045,0.20717,0.12283,0.03871,2.47075,2.66742,1.82775,0.00031056,0.00031056,0.00031056
135,453.259,1.26188,0.93667,1.00606,0.17414,0.22098,0.12167,0.04061,2.4187,2.69783,1.75442,0.00030606,0.00030606,0.00030606
136,455.634,1.20972,0.91784,1.01491,0.17813,0.21625,0.16064,0.04714,2.48782,2.72129,1.82845,0.000301561,0.000301561,0.000301561
137,457.978,1.16646,0.88334,0.99913,0.40612,0.18706,0.15997,0.04643,2.46876,2.83559,1.80004,0.000297061,0.000297061,0.000297061
138,460.434,1.19683,0.92923,0.99334,0.33491,0.21233,0.16643,0.04876,2.45222,2.85459,1.73514,0.000292562,0.000292562,0.000292562
139,462.803,1.22036,0.91345,1.01235,0.31907,0.22708,0.16427,0.04562,2.49927,2.82714,1.74142,0.000288062,0.000288062,0.000288062
140,465.075,1.18233,0.89964,1.01848,0.36199,0.18506,0.12534,0.03652,2.49567,2.81689,1.72442,0.000283563,0.000283563,0.000283563
141,467.427,1.19869,0.92538,0.98089,0.5763,0.13283,0.13859,0.04634,2.46052,2.85415,1.71734,0.000279063,0.000279063,0.000279063
142,469.839,1.23675,0.91534,1.01325,0.37307,0.17661,0.11115,0.03933,2.4718,2.99826,1.70795,0.000274563,0.000274563,0.000274563
143,472.476,1.1571,0.89026,0.98798,0.2649,0.20631,0.10244,0.03485,2.46529,3.01976,1.70734,0.000270064,0.000270064,0.000270064
144,474.839,1.14023,0.87765,0.99648,0.28022,0.20285,0.09419,0.0313,2.43514,3.07861,1.71844,0.000265564,0.000265564,0.000265564
145,477.249,1.23392,0.94158,1.01053,0.1278,0.20629,0.10053,0.03407,2.43944,3.03681,1.74656,0.000261065,0.000261065,0.000261065
146,479.654,1.12637,0.86847,0.97294,0.19819,0.20278,0.12005,0.03973,2.45304,3.08562,1.7977,0.000256565,0.000256565,0.000256565
147,481.987,1.15239,0.87719,0.97675,0.1981,0.2043,0.12222,0.04047,2.49123,2.94668,1.84401,0.000252066,0.000252066,0.000252066
148,484.448,1.11785,0.82975,0.97586,0.2047,0.20359,0.13432,0.04748,2.48898,2.89223,1.8165,0.000247566,0.000247566,0.000247566
149,486.737,1.18422,0.89981,0.97406,0.20005,0.20492,0.12412,0.0411,2.45351,2.95891,1.70344,0.000243067,0.000243067,0.000243067
150,489.113,1.18398,0.89353,0.98128,0.13317,0.22309,0.10939,0.03282,2.4196,2.92703,1.7033,0.000238567,0.000238567,0.000238567
151,491.444,1.12789,0.83634,0.9679,0.15177,0.19838,0.1153,0.03548,2.45545,2.87958,1.74785,0.000234068,0.000234068,0.000234068
152,493.738,1.11558,0.83766,0.95618,0.17988,0.20089,0.13164,0.03844,2.502,2.8202,1.818,0.000229568,0.000229568,0.000229568
153,496.107,1.15251,0.85009,1.00032,0.19158,0.20862,0.14654,0.04323,2.55168,2.691,1.89208,0.000225068,0.000225068,0.000225068
154,498.457,1.13353,0.85976,0.95964,0.44662,0.15981,0.13627,0.04089,2.51592,2.63694,1.84904,0.000220569,0.000220569,0.000220569
155,500.817,1.16941,0.85622,0.97764,0.58638,0.15328,0.14341,0.04266,2.48833,2.6205,1.86405,0.000216069,0.000216069,0.000216069
