epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,247.491,0.05563,2.28963,1.70227,0.74621,0.16403,0.14589,0.04462,0.06769,2.54494,1.94112,0.000675023,0.000675023,0.000675023
41,252.878,0.05581,2.2743,1.69519,0.68908,0.16813,0.15057,0.03555,0.07126,2.53211,1.99441,0.000669024,0.000669024,0.000669024
42,256.267,0.05615,2.21607,1.67985,0.65169,0.13044,0.11805,0.03648,0.07318,2.6725,2.03798,0.000663025,0.000663025,0.000663025
43,259.564,0.05459,2.17037,1.67781,0.65531,0.10341,0.11122,0.03034,0.0769,2.66934,2.12328,0.000657025,0.000657025,0.000657025
44,263.068,0.05377,2.1854,1.67403,0.51687,0.123,0.12102,0.03753,0.07276,2.66791,2.02539,0.000651026,0.000651026,0.000651026
45,266.383,0.05415,2.15166,1.66796,0.35785,0.17587,0.13679,0.03641,0.0723,2.66757,2.00777,0.000645026,0.000645026,0.000645026
46,269.775,0.05458,2.18364,1.69869,0.82454,0.13933,0.12549,0.03534,0.07234,2.62911,2.10309,0.000639027,0.000639027,0.000639027
47,273.442,0.05518,2.15619,1.69135,0.66478,0.13677,0.10992,0.03439,0.07202,2.63513,2.04633,0.000633028,0.000633028,0.000633028
48,276.823,0.05485,2.08802,1.6193,0.53008,0.18421,0.11188,0.03352,0.07198,2.54659,1.97189,0.000627028,0.000627028,0.000627028
49,280.095,0.05523,2.09974,1.70095,0.80785,0.12088,0.09777,0.02806,0.07388,2.59123,2.02325,0.000621029,0.000621029,0.000621029
50,283.487,0.05589,2.13709,1.62768,0.79495,0.15123,0.10764,0.02795,0.07196,2.4984,2.02647,0.000615029,0.000615029,0.000615029
51,286.849,0.05587,2.10943,1.63683,0.81315,0.13173,0.10373,0.03005,0.07389,2.58356,2.06014,0.00060903,0.00060903,0.00060903
52,290.165,0.05386,2.08443,1.67978,0.69875,0.20359,0.13286,0.03371,0.07718,2.74961,2.13098,0.000603031,0.000603031,0.000603031
53,293.498,0.05412,2.05699,1.63808,0.68958,0.15858,0.13467,0.03681,0.07295,2.63322,2.03932,0.000597031,0.000597031,0.000597031
54,297.142,0.057,2.10915,1.63574,0.70601,0.16198,0.10977,0.03616,0.06921,2.59261,1.96942,0.000591032,0.000591032,0.000591032
55,300.516,0.05293,2.05333,1.66964,0.38159,0.14587,0.12712,0.03099,0.07446,2.65947,2.10942,0.000585032,0.000585032,0.000585032
56,303.81,0.05272,2.04841,1.67456,0.70971,0.14311,0.15853,0.05327,0.07381,2.56177,2.14847,0.000579033,0.000579033,0.000579033
57,307.614,0.05434,2.02385,1.64495,0.68238,0.22003,0.1543,0.0543,0.07223,2.62865,2.12072,0.000573034,0.000573034,0.000573034
58,311.193,0.05375,2.0037,1.62517,0.43332,0.22363,0.14416,0.03962,0.07599,2.49646,2.20737,0.000567034,0.000567034,0.000567034
59,314.545,0.05262,2.01903,1.65436,0.28206,0.23856,0.14787,0.04113,0.07341,2.49292,2.12819,0.000561035,0.000561035,0.000561035
60,317.798,0.05279,2.03,1.64583,0.6302,0.18527,0.16749,0.04838,0.06953,2.54312,1.98012,0.000555035,0.000555035,0.000555035
61,323.379,0.05212,1.97439,1.61678,0.54886,0.21111,0.13804,0.03608,0.06903,2.70146,1.99328,0.000549036,0.000549036,0.000549036
62,326.856,0.05331,1.94165,1.63131,0.57074,0.18829,0.13493,0.04102,0.07083,2.5728,2.07853,0.000543037,0.000543037,0.000543037
63,330.419,0.0544,1.993,1.69597,0.73556,0.1526,0.17693,0.05921,0.06926,2.5602,2.05131,0.000537037,0.000537037,0.000537037
64,334.006,0.05246,1.9179,1.58724,0.42034,0.23545,0.14294,0.04811,0.07006,2.47319,2.02004,0.000531038,0.000531038,0.000531038
65,337.285,0.05388,1.89604,1.58687,0.4441,0.2509,0.16078,0.04842,0.07218,2.4169,2.00258,0.000525038,0.000525038,0.000525038
66,340.659,0.05353,1.86295,1.60029,0.4188,0.23484,0.16727,0.04847,0.07103,2.45878,2.00123,0.000519039,0.000519039,0.000519039
67,343.884,0.05395,1.82254,1.59204,0.62978,0.14626,0.17035,0.04147,0.07289,2.49169,2.10822,0.00051304,0.00051304,0.00051304
68,348.106,0.05287,1.81109,1.67412,0.36498,0.20891,0.1715,0.04011,0.07516,2.49215,2.16933,0.00050704,0.00050704,0.00050704
69,351.552,0.05153,1.83822,1.63728,0.54168,0.21206,0.15768,0.04281,0.07387,2.46029,2.12991,0.000501041,0.000501041,0.000501041
70,354.865,0.05355,1.84708,1.62727,0.27628,0.24567,0.16601,0.04987,0.07088,2.35222,1.98801,0.000495041,0.000495041,0.000495041
71,358.174,0.05335,1.92547,1.64458,0.33828,0.19866,0.14242,0.04611,0.07149,2.40932,2.0226,0.000489042,0.000489042,0.000489042
72,361.786,0.05193,1.85988,1.59436,0.26782,0.16482,0.12497,0.03826,0.07052,2.51546,2.00002,0.000483043,0.000483043,0.000483043
73,365.187,0.0521,1.90901,1.61137,0.45635,0.1462,0.12987,0.03694,0.06946,2.4168,1.95807,0.000477043,0.000477043,0.000477043
74,368.573,0.05185,1.84771,1.58807,0.38736,0.18427,0.17879,0.05141,0.07532,2.55864,2.16066,0.000471044,0.000471044,0.000471044
75,371.906,0.05451,1.83677,1.64896,0.49633,0.13239,0.15118,0.04521,0.0728,2.58777,2.17013,0.000465044,0.000465044,0.000465044
76,375.234,0.05264,1.89548,1.5726,0.36841,0.21434,0.1789,0.05838,0.07026,2.47073,2.12639,0.000459045,0.000459045,0.000459045
77,378.618,0.05213,1.86727,1.62496,0.4456,0.16031,0.17531,0.04689,0.073,2.36952,2.11786,0.000453046,0.000453046,0.000453046
78,381.971,0.05374,1.79721,1.65744,0.32854,0.22675,0.16657,0.0459,0.07397,2.40838,2.06405,0.000447046,0.000447046,0.000447046
79,385.29,0.05349,1.73704,1.53957,0.32728,0.22075,0.1965,0.06356,0.07013,2.34011,1.96665,0.000441047,0.000441047,0.000441047
80,389.135,0.05236,1.83316,1.63817,0.4777,0.22871,0.18682,0.05445,0.07349,2.31429,2.03868,0.000435047,0.000435047,0.000435047
81,392.486,0.05067,1.76761,1.62126,0.48117,0.2013,0.14723,0.03596,0.07648,2.39469,2.15703,0.000429048,0.000429048,0.000429048
82,395.843,0.05131,1.71062,1.50324,0.53855,0.17975,0.14264,0.0392,0.07161,2.40203,2.02345,0.000423049,0.000423049,0.000423049
83,401.667,0.05079,1.74611,1.56005,0.27516,0.1696,0.12389,0.03636,0.07096,2.46776,2.0347,0.000417049,0.000417049,0.000417049
84,405.025,0.05126,1.69071,1.65225,0.25549,0.16405,0.11883,0.0339,0.0728,2.44484,2.09698,0.00041105,0.00041105,0.00041105
85,408.292,0.05033,1.71558,1.59931,0.31379,0.18879,0.14736,0.04207,0.07643,2.37207,2.25564,0.00040505,0.00040505,0.00040505
86,411.705,0.05111,1.68571,1.61879,0.64664,0.1756,0.1617,0.05043,0.07371,2.41012,2.10346,0.000399051,0.000399051,0.000399051
87,415.1,0.05007,1.66302,1.57109,0.34466,0.18862,0.16045,0.04589,0.07474,2.30946,2.09654,0.000393052,0.000393052,0.000393052
88,418.66,0.05089,1.70704,1.58105,0.70183,0.18404,0.16862,0.04804,0.07575,2.38395,2.16078,0.000387052,0.000387052,0.000387052
89,421.96,0.05091,1.68267,1.5905,0.71018,0.18134,0.18623,0.04855,0.07441,2.48886,2.14991,0.000381053,0.000381053,0.000381053
90,425.297,0.05067,1.65283,1.54273,0.68658,0.20358,0.16029,0.04501,0.07519,2.62814,2.1522,0.000375053,0.000375053,0.000375053
91,428.675,0.0493,1.68413,1.57412,0.50235,0.22995,0.16424,0.04339,0.07703,2.60019,2.26156,0.000369054,0.000369054,0.000369054
92,431.992,0.05009,1.62617,1.57279,0.51906,0.20125,0.16659,0.04791,0.07623,2.44503,2.28582,0.000363055,0.000363055,0.000363055
93,435.346,0.05012,1.70251,1.59054,0.25447,0.19817,0.16992,0.05272,0.07427,2.36761,2.23395,0.000357055,0.000357055,0.000357055
94,438.721,0.05015,1.63206,1.59674,0.20785,0.21473,0.16686,0.04974,0.07644,2.40936,2.27582,0.000351056,0.000351056,0.000351056
95,442.081,0.04911,1.63152,1.56133,0.38837,0.23633,0.18895,0.05876,0.07513,2.34253,2.20045,0.000345056,0.000345056,0.000345056
96,445.385,0.04889,1.56195,1.61056,0.21713,0.23612,0.18322,0.05568,0.07249,2.3082,2.07021,0.000339057,0.000339057,0.000339057
97,448.936,0.05012,1.60972,1.5692,0.45394,0.25845,0.23019,0.07849,0.07202,2.29832,2.05843,0.000333058,0.000333058,0.000333058
98,452.582,0.04973,1.5823,1.52623,0.54191,0.22949,0.21869,0.06183,0.0715,2.35521,2.10832,0.000327058,0.000327058,0.000327058
99,455.963,0.04941,1.65654,1.6147,0.71084,0.18809,0.19241,0.05505,0.07152,2.31884,2.11473,0.000321059,0.000321059,0.000321059
100,459.178,0.04865,1.59388,1.52147,0.29066,0.26503,0.22836,0.06731,0.07335,2.24608,2.15851,0.000315059,0.000315059,0.000315059
101,463.462,0.04928,1.57754,1.55095,0.24768,0.24177,0.20803,0.0612,0.07376,2.26167,2.16709,0.00030906,0.00030906,0.00030906
102,466.9,0.04796,1.56664,1.51149,0.51881,0.21686,0.22429,0.06894,0.07199,2.34085,2.13925,0.000303061,0.000303061,0.000303061
103,470.217,0.049,1.49173,1.52989,0.22179,0.25265,0.19704,0.06322,0.07362,2.38714,2.16416,0.000297061,0.000297061,0.000297061
104,473.576,0.04991,1.50047,1.55306,0.32148,0.1968,0.18503,0.05699,0.07512,2.41889,2.17495,0.000291062,0.000291062,0.000291062
105,477.151,0.05029,1.53027,1.58549,0.37661,0.18991,0.16026,0.04657,0.07678,2.37355,2.23163,0.000285062,0.000285062,0.000285062
106,480.598,0.04879,1.46786,1.46718,0.39414,0.1808,0.14924,0.03494,0.08039,2.34093,2.34017,0.000279063,0.000279063,0.000279063
107,483.875,0.04992,1.48646,1.58406,0.29521,0.16857,0.1455,0.04062,0.07763,2.30897,2.30409,0.000273064,0.000273064,0.000273064
108,487.171,0.04844,1.48623,1.51172,0.2819,0.19253,0.15815,0.04172,0.07349,2.27737,2.23478,0.000267064,0.000267064,0.000267064
109,490.502,0.0468,1.44211,1.4943,0.44263,0.19549,0.1927,0.05467,0.07417,2.19752,2.267,0.000261065,0.000261065,0.000261065
110,493.874,0.04905,1.4677,1.50037,0.34582,0.22503,0.17913,0.05693,0.07414,2.11815,2.25961,0.000255065,0.000255065,0.000255065
111,497.201,0.04803,1.41952,1.48472,0.53511,0.15736,0.18485,0.05756,0.07083,2.0845,2.12723,0.000249066,0.000249066,0.000249066
112,500.547,0.047,1.42303,1.51304,0.51066,0.20475,0.17913,0.05216,0.07357,2.17199,2.18903,0.000243067,0.000243067,0.000243067
113,503.915,0.04661,1.36325,1.50493,0.56325,0.1968,0.20472,0.05449,0.07778,2.26771,2.30221,0.000237067,0.000237067,0.000237067
114,507.554,0.04876,1.3943,1.51129,0.69352,0.17058,0.18115,0.04807,0.07383,2.17928,2.24116,0.000231068,0.000231068,0.000231068
115,510.928,0.04725,1.36827,1.46541,0.1602,0.21701,0.17603,0.05489,0.07145,2.13853,2.17103,0.000225068,0.000225068,0.000225068
116,514.241,0.04953,1.42439,1.53805,0.17628,0.20756,0.17138,0.048,0.07568,2.13178,2.27586,0.000219069,0.000219069,0.000219069
117,517.614,0.04885,1.43012,1.4929,0.5116,0.18624,0.16909,0.04455,0.07756,2.11153,2.35791,0.00021307,0.00021307,0.00021307
118,520.965,0.04796,1.40028,1.51706,0.5687,0.23691,0.18622,0.05175,0.07409,2.13426,2.23923,0.00020707,0.00020707,0.00020707
119,524.319,0.04878,1.32564,1.52508,0.35533,0.21498,0.1675,0.04564,0.07367,2.19532,2.20679,0.000201071,0.000201071,0.000201071
120,527.673,0.04762,1.3656,1.53055,0.44123,0.18244,0.16336,0.04394,0.07636,2.21574,2.27884,0.000195071,0.000195071,0.000195071
121,531.115,0.04679,1.36179,1.48479,0.19774,0.22309,0.16258,0.04685,0.07581,2.24125,2.28456,0.000189072,0.000189072,0.000189072
122,534.738,0.0475,1.35858,1.50845,0.57804,0.17731,0.16758,0.05319,0.07283,2.21091,2.17637,0.000183073,0.000183073,0.000183073
123,538.088,0.04501,1.30537,1.45536,0.73757,0.17062,0.1821,0.05872,0.07222,2.23631,2.14336,0.000177073,0.000177073,0.000177073
124,541.413,0.04727,1.32439,1.54635,0.57889,0.18137,0.17612,0.05415,0.07377,2.25104,2.18207,0.000171074,0.000171074,0.000171074
125,544.817,0.04527,1.29652,1.43768,0.57164,0.18777,0.17421,0.0519,0.07454,2.2853,2.23568,0.000165074,0.000165074,0.000165074
126,548.205,0.04723,1.31058,1.50035,0.19981,0.19827,0.16712,0.05351,0.07363,2.30767,2.21106,0.000159075,0.000159075,0.000159075
127,551.567,0.04699,1.30794,1.50736,0.51868,0.18111,0.16431,0.05201,0.07332,2.35774,2.19614,0.000153076,0.000153076,0.000153076
128,554.974,0.04697,1.29909,1.49606,0.51664,0.17807,0.17143,0.05242,0.07466,2.36648,2.22921,0.000147076,0.000147076,0.000147076
129,558.51,0.04768,1.29142,1.46547,0.49906,0.18735,0.17186,0.05076,0.07465,2.36133,2.24355,0.000141077,0.000141077,0.000141077
130,561.859,0.04655,1.28939,1.51405,0.5215,0.20692,0.1719,0.05406,0.07345,2.22555,2.22699,0.000135077,0.000135077,0.000135077
131,565.229,0.04487,1.23305,1.49966,0.47311,0.21031,0.17317,0.05452,0.07368,2.19841,2.20442,0.000129078,0.000129078,0.000129078
132,568.629,0.04485,1.26135,1.49795,0.51566,0.20368,0.1766,0.05568,0.07402,2.19024,2.1991,0.000123079,0.000123079,0.000123079
133,571.965,0.04939,1.27174,1.45827,0.39585,0.18693,0.17846,0.05411,0.07425,2.18292,2.21419,0.000117079,0.000117079,0.000117079
134,575.356,0.04537,1.23883,1.49217,0.43402,0.18251,0.18138,0.05678,0.0741,2.15244,2.22267,0.00011108,0.00011108,0.00011108
135,578.717,0.04591,1.22562,1.43944,0.34167,0.20426,0.16643,0.05096,0.07546,2.19508,2.26669,0.00010508,0.00010508,0.00010508
136,582.077,0.0467,1.24859,1.50983,0.5182,0.1982,0.17107,0.0497,0.07551,2.22751,2.29867,9.9081e-05,9.9081e-05,9.9081e-05
137,585.703,0.04501,1.23203,1.4943,0.52289,0.20356,0.17113,0.05098,0.07497,2.27976,2.26663,9.30816e-05,9.30816e-05,9.30816e-05
138,589.046,0.04343,1.15786,1.42955,0.54591,0.16094,0.17373,0.05137,0.07556,2.37281,2.30303,8.70822e-05,8.70822e-05,8.70822e-05
139,592.395,0.04526,1.16958,1.47393,0.32992,0.22305,0.1805,0.05239,0.07531,2.38373,2.30556,8.10828e-05,8.10828e-05,8.10828e-05
140,595.763,0.04468,1.17741,1.44425,0.62665,0.17454,0.18742,0.05509,0.07532,2.36773,2.30203,7.50834e-05,7.50834e-05,7.50834e-05
141,600.694,0.04389,1.15812,1.42249,0.63278,0.17342,0.18499,0.05494,0.07529,2.35587,2.28758,6.9084e-05,6.9084e-05,6.9084e-05
142,604.079,0.04493,1.18068,1.3777,0.62977,0.17382,0.18075,0.05272,0.07489,2.39991,2.27357,6.30846e-05,6.30846e-05,6.30846e-05
143,607.484,0.04501,1.24436,1.45223,0.63847,0.17652,0.17741,0.05279,0.07479,2.40145,2.27629,5.70852e-05,5.70852e-05,5.70852e-05
144,610.846,0.04433,1.16879,1.42271,0.50817,0.18607,0.15785,0.04682,0.07459,2.3863,2.2658,5.10858e-05,5.10858e-05,5.10858e-05
145,614.163,0.04548,1.13415,1.4308,0.50201,0.19684,0.16212,0.04856,0.07395,2.39644,2.24491,4.50864e-05,4.50864e-05,4.50864e-05
146,617.49,0.04457,1.15585,1.40431,0.59692,0.18569,0.17902,0.05358,0.07311,2.40196,2.21944,3.9087e-05,3.9087e-05,3.9087e-05
147,621.118,0.04417,1.12719,1.43029,0.60434,0.18796,0.17993,0.05402,0.07245,2.39369,2.20148,3.30876e-05,3.30876e-05,3.30876e-05
148,624.416,0.04342,1.11591,1.46402,0.60821,0.18259,0.18015,0.05411,0.07238,2.36297,2.19649,2.70882e-05,2.70882e-05,2.70882e-05
149,627.756,0.04464,1.14419,1.4491,0.60327,0.18309,0.18603,0.05947,0.07257,2.33398,2.21166,2.10888e-05,2.10888e-05,2.10888e-05
150,631.129,0.04439,1.1067,1.40396,0.5969,0.18962,0.18287,0.05824,0.07301,2.30414,2.22962,1.50894e-05,1.50894e-05,1.50894e-05
