epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,229.24,1.49144,1.46055,1.01137,0.13215,0.25687,0.15618,0.04789,2.62077,2.31067,1.60091,0.00070802,0.00070802,0.00070802
69,231.557,1.5688,1.47736,1.04967,0.1329,0.23447,0.15798,0.04493,2.55495,2.2366,1.57166,0.00070502,0.00070502,0.00070502
70,233.897,1.55699,1.48637,1.0404,0.08946,0.21423,0.12023,0.0358,2.67207,2.40241,1.63212,0.000702021,0.000702021,0.000702021
71,236.247,1.56531,1.47921,1.03067,0.20439,0.27806,0.16187,0.04324,2.67461,2.4932,1.6967,0.000699021,0.000699021,0.000699021
72,238.616,1.56287,1.43215,1.0651,0.18848,0.23515,0.13162,0.04242,2.44609,2.67043,1.6258,0.000696021,0.000696021,0.000696021
73,240.928,1.49259,1.43696,1.04041,0.11108,0.20843,0.1224,0.04249,2.53876,2.77544,1.71578,0.000693022,0.000693022,0.000693022
74,243.226,1.48649,1.4063,1.03981,0.13089,0.22372,0.15185,0.05392,2.54025,2.76425,1.69763,0.000690022,0.000690022,0.000690022
75,245.573,1.51971,1.36264,1.02136,0.10603,0.19613,0.11861,0.03876,2.55508,2.74178,1.69485,0.000687022,0.000687022,0.000687022
76,247.961,1.4894,1.35867,1.02944,0.1016,0.18505,0.10237,0.03427,2.50766,2.58545,1.64762,0.000684022,0.000684022,0.000684022
77,250.31,1.49398,1.33642,1.04211,0.10762,0.25062,0.11038,0.03548,2.50138,2.50777,1.63478,0.000681023,0.000681023,0.000681023
78,252.641,1.45971,1.35605,1.0138,0.1175,0.23361,0.10683,0.03663,2.56659,2.62376,1.68418,0.000678023,0.000678023,0.000678023
79,254.956,1.49436,1.3321,1.0278,0.13131,0.22398,0.12287,0.04083,2.65992,2.64983,1.72117,0.000675023,0.000675023,0.000675023
80,257.65,1.45995,1.29385,1.00522,0.17515,0.21943,0.12468,0.04076,2.61119,2.61685,1.64349,0.000672024,0.000672024,0.000672024
81,260.024,1.45347,1.30737,1.00044,0.12497,0.20882,0.12585,0.03835,2.67661,2.59629,1.66281,0.000669024,0.000669024,0.000669024
82,262.598,1.44717,1.3002,1.00362,0.12027,0.21011,0.12523,0.04141,2.64143,2.63371,1.66057,0.000666024,0.000666024,0.000666024
83,264.915,1.4225,1.26927,1.01006,0.40492,0.17965,0.12091,0.04263,2.57073,2.67004,1.65326,0.000663025,0.000663025,0.000663025
84,267.274,1.42316,1.27042,0.99887,0.08715,0.21056,0.1004,0.03486,2.58192,2.68247,1.68142,0.000660025,0.000660025,0.000660025
85,269.618,1.41275,1.23356,0.98644,0.11756,0.19821,0.1262,0.03961,2.57783,2.60758,1.65211,0.000657025,0.000657025,0.000657025
86,271.945,1.43155,1.2491,1.00555,0.15893,0.21659,0.14773,0.04382,2.5328,2.63973,1.63391,0.000654025,0.000654025,0.000654025
87,274.293,1.40075,1.23366,0.991,0.14163,0.21453,0.12246,0.03884,2.57101,2.66778,1.69963,0.000651026,0.000651026,0.000651026
88,276.659,1.43459,1.26833,1.00402,0.13724,0.2087,0.11473,0.03815,2.6096,2.61042,1.687,0.000648026,0.000648026,0.000648026
89,278.984,1.37814,1.19755,1.00622,0.12536,0.19541,0.11342,0.03893,2.56126,2.65389,1.68706,0.000645026,0.000645026,0.000645026
90,281.344,1.40108,1.19781,0.98161,0.11865,0.20401,0.10719,0.03862,2.54034,2.69562,1.69891,0.000642027,0.000642027,0.000642027
91,283.709,1.36606,1.21401,0.97082,0.07566,0.1861,0.0869,0.03212,2.52371,2.63822,1.69163,0.000639027,0.000639027,0.000639027
92,286.14,1.36521,1.17938,0.98698,0.08465,0.18048,0.09166,0.03075,2.55064,2.73788,1.78481,0.000636027,0.000636027,0.000636027
93,288.487,1.34919,1.13485,0.98277,0.10798,0.2154,0.09649,0.0316,2.60043,2.68594,1.83663,0.000633028,0.000633028,0.000633028
94,290.807,1.38402,1.18225,0.98827,0.11916,0.22557,0.10098,0.03394,2.65015,2.67064,1.89434,0.000630028,0.000630028,0.000630028
95,293.118,1.38202,1.16994,0.98148,0.08959,0.19283,0.09578,0.03369,2.67713,2.65743,1.89314,0.000627028,0.000627028,0.000627028
96,295.686,1.39803,1.15957,0.98963,0.10812,0.22292,0.11131,0.03711,2.61835,2.66129,1.79633,0.000624028,0.000624028,0.000624028
97,298.029,1.33899,1.132,0.97578,0.27274,0.19577,0.1334,0.04184,2.64494,2.69115,1.74629,0.000621029,0.000621029,0.000621029
98,300.408,1.29559,1.11929,0.97205,0.17897,0.22823,0.14153,0.04645,2.66027,2.74863,1.72182,0.000618029,0.000618029,0.000618029
99,302.724,1.33139,1.09817,0.96725,0.34271,0.20135,0.13302,0.04525,2.68123,2.75043,1.74257,0.000615029,0.000615029,0.000615029
100,305.084,1.32457,1.11212,0.98171,0.16312,0.22315,0.12796,0.04319,2.76175,2.58022,1.81408,0.00061203,0.00061203,0.00061203
101,307.399,1.29854,1.09707,0.97079,0.18998,0.21949,0.13036,0.04421,2.70051,2.56254,1.76822,0.00060903,0.00060903,0.00060903
102,309.735,1.34086,1.09602,0.98358,0.33747,0.16632,0.12623,0.04371,2.70365,2.5261,1.76366,0.00060603,0.00060603,0.00060603
103,312.099,1.32406,1.11531,0.97245,0.22033,0.19149,0.14447,0.04946,2.71463,2.53115,1.75089,0.000603031,0.000603031,0.000603031
104,314.442,1.33645,1.09638,0.95921,0.42785,0.1654,0.15339,0.05516,2.66932,2.599,1.73441,0.000600031,0.000600031,0.000600031
105,316.83,1.32327,1.06729,0.96475,0.1467,0.24771,0.14042,0.05025,2.71912,2.57828,1.76033,0.000597031,0.000597031,0.000597031
