,x1,y1,x2,y2,confidence,class_id,class_name
0,1040.330078125,144.35321044921875,1126.873779296875,253.42349243164062,0.8387689590454102,1,Happy
1,340.1669921875,162.41334533691406,412.4683532714844,259.9779052734375,0.7427332401275635,0,Neutral
2,307.5417785644531,514.5879516601562,394.7337646484375,655.4112548828125,0.7150554060935974,1,Happy
3,988.8452758789062,625.2503051757812,1062.219970703125,705.3850708007812,0.6165838241577148,0,Neutral
4,988.4396362304688,624.7221069335938,1061.955078125,706.19873046875,0.40966910123825073,1,Happy
