epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,149.334,1.82617,2.10174,1.29164,0.22506,0.12245,0.08901,0.02736,2.354,2.54844,1.51312,0.000786012,0.000786012,0.000786012
43,151.187,1.7932,2.10959,1.29067,0.24912,0.16444,0.10896,0.03282,2.29544,2.48834,1.47249,0.000783013,0.000783013,0.000783013
44,153.067,1.82521,2.06345,1.27057,0.1033,0.12531,0.09523,0.03103,2.32653,2.42859,1.54091,0.000780013,0.000780013,0.000780013
45,154.897,1.80582,2.03159,1.33309,0.11121,0.12493,0.09454,0.03125,2.37101,2.47972,1.59317,0.000777013,0.000777013,0.000777013
46,156.803,1.83657,2.06272,1.29576,0.40373,0.12329,0.10297,0.0358,2.34556,2.48652,1.58664,0.000774013,0.000774013,0.000774013
47,158.81,1.81706,2.09351,1.31274,0.38033,0.10742,0.09806,0.03156,2.36337,2.45444,1.57893,0.000771014,0.000771014,0.000771014
48,160.717,1.73624,1.97686,1.23177,0.27813,0.14748,0.11745,0.03813,2.33862,2.42502,1.54365,0.000768014,0.000768014,0.000768014
49,162.571,1.79122,2.00891,1.26854,0.14098,0.13997,0.11157,0.036,2.32382,2.4475,1.54093,0.000765014,0.000765014,0.000765014
50,164.436,1.72889,1.88122,1.2759,0.44673,0.15656,0.1162,0.0357,2.31248,2.30448,1.52593,0.000762015,0.000762015,0.000762015
51,166.254,1.75161,1.94622,1.30539,0.28659,0.14313,0.12272,0.04456,2.29636,2.29177,1.55151,0.000759015,0.000759015,0.000759015
52,168.188,1.80146,1.92301,1.3211,0.38922,0.17628,0.12362,0.04685,2.28856,2.36972,1.55535,0.000756015,0.000756015,0.000756015
53,170.156,1.68164,1.80872,1.26992,0.11979,0.20385,0.10477,0.03643,2.25663,2.45925,1.53369,0.000753016,0.000753016,0.000753016
54,172.137,1.65183,1.82008,1.2367,0.15789,0.18471,0.10603,0.03412,2.32749,2.48773,1.57131,0.000750016,0.000750016,0.000750016
55,174.02,1.75872,1.85713,1.27653,0.10773,0.18581,0.10653,0.03175,2.35343,2.45925,1.6168,0.000747016,0.000747016,0.000747016
56,175.894,1.7229,1.83949,1.24596,0.13819,0.15702,0.08927,0.02408,2.40683,2.72093,1.61519,0.000744016,0.000744016,0.000744016
57,177.76,1.79655,1.83189,1.26245,0.10051,0.14915,0.08756,0.02632,2.40756,2.61892,1.62692,0.000741017,0.000741017,0.000741017
58,179.58,1.7878,1.8782,1.27714,0.35355,0.13395,0.08059,0.02376,2.4353,2.6221,1.63371,0.000738017,0.000738017,0.000738017
59,181.419,1.7181,1.78483,1.24029,0.08485,0.17553,0.08985,0.0289,2.37201,2.58163,1.59965,0.000735017,0.000735017,0.000735017
60,183.316,1.68948,1.72649,1.24619,0.08425,0.18836,0.10168,0.03426,2.32833,2.64004,1.56039,0.000732018,0.000732018,0.000732018
61,185.31,1.63559,1.7333,1.23298,0.26411,0.15921,0.1082,0.03416,2.33686,2.58232,1.57539,0.000729018,0.000729018,0.000729018
62,187.151,1.72479,1.6676,1.2434,0.2669,0.17298,0.1079,0.03596,2.35801,2.53936,1.6087,0.000726018,0.000726018,0.000726018
63,189.016,1.65137,1.62044,1.20147,0.13747,0.21231,0.10189,0.03181,2.35774,2.58038,1.59973,0.000723019,0.000723019,0.000723019
64,190.942,1.73562,1.69196,1.2712,0.12403,0.19632,0.10313,0.03474,2.3959,2.62571,1.63033,0.000720019,0.000720019,0.000720019
65,192.798,1.71397,1.65499,1.24178,0.11603,0.17839,0.09779,0.03942,2.44635,2.72085,1.67298,0.000717019,0.000717019,0.000717019
66,194.686,1.69127,1.61813,1.23329,0.11955,0.18578,0.10805,0.03451,2.4763,2.62551,1.69264,0.000714019,0.000714019,0.000714019
67,196.612,1.65969,1.57034,1.22706,0.12673,0.18138,0.10044,0.03046,2.37623,2.59152,1.592,0.00071102,0.00071102,0.00071102
68,198.619,1.6383,1.60022,1.19613,0.13019,0.18282,0.09956,0.03333,2.39031,2.57242,1.58858,0.00070802,0.00070802,0.00070802
69,200.55,1.66581,1.54125,1.20923,0.30214,0.1666,0.12254,0.04085,2.40987,2.47847,1.56692,0.00070502,0.00070502,0.00070502
70,202.46,1.59804,1.54663,1.19951,0.30238,0.14688,0.12103,0.0374,2.37496,2.43529,1.5682,0.000702021,0.000702021,0.000702021
71,204.302,1.60798,1.48484,1.19837,0.2567,0.15407,0.09762,0.03004,2.42264,2.48657,1.60369,0.000699021,0.000699021,0.000699021
72,206.232,1.56839,1.45807,1.19424,0.5609,0.11936,0.08383,0.02572,2.44091,2.66316,1.62308,0.000696021,0.000696021,0.000696021
73,208.06,1.57115,1.42917,1.20194,0.28406,0.12925,0.08454,0.02591,2.53623,2.65179,1.69547,0.000693022,0.000693022,0.000693022
74,209.958,1.59058,1.42603,1.16407,0.27068,0.14519,0.1005,0.03246,2.44007,2.51931,1.63215,0.000690022,0.000690022,0.000690022
75,211.955,1.59257,1.38963,1.16226,0.12098,0.17344,0.10265,0.03385,2.42419,2.47243,1.6218,0.000687022,0.000687022,0.000687022
76,213.767,1.54535,1.38974,1.18154,0.22422,0.17541,0.10011,0.03259,2.37609,2.55044,1.61018,0.000684022,0.000684022,0.000684022
77,215.604,1.53597,1.40158,1.16508,0.5193,0.14076,0.08769,0.02734,2.3943,2.55619,1.60746,0.000681023,0.000681023,0.000681023
78,217.483,1.53043,1.38817,1.17394,0.33459,0.17074,0.09168,0.02683,2.44384,2.56158,1.64143,0.000678023,0.000678023,0.000678023
79,219.393,1.54142,1.34815,1.17359,0.23956,0.16276,0.09719,0.02668,2.44124,2.5235,1.63058,0.000675023,0.000675023,0.000675023
80,221.3,1.56868,1.34754,1.13748,0.2566,0.17006,0.09462,0.03003,2.42536,2.43198,1.61901,0.000672024,0.000672024,0.000672024
81,223.256,1.55993,1.34511,1.15273,0.26198,0.1365,0.08887,0.02668,2.45357,2.62297,1.6264,0.000669024,0.000669024,0.000669024
82,225.195,1.56239,1.34722,1.17431,0.12586,0.19255,0.10809,0.03771,2.41575,2.49374,1.58534,0.000666024,0.000666024,0.000666024
83,227.066,1.59497,1.31879,1.18368,0.14377,0.19917,0.10918,0.03767,2.41713,2.46422,1.62403,0.000663025,0.000663025,0.000663025
84,228.954,1.56957,1.27813,1.14872,0.14546,0.17518,0.1059,0.03733,2.41223,2.41251,1.6493,0.000660025,0.000660025,0.000660025
85,230.797,1.53667,1.25461,1.14691,0.15584,0.17783,0.10897,0.03991,2.37769,2.48173,1.63026,0.000657025,0.000657025,0.000657025
86,232.728,1.5086,1.28404,1.16192,0.25083,0.13307,0.09719,0.03294,2.38971,2.55898,1.62874,0.000654025,0.000654025,0.000654025
87,234.631,1.50777,1.24722,1.15056,0.36976,0.13106,0.11617,0.04362,2.39267,2.50827,1.65162,0.000651026,0.000651026,0.000651026
88,236.6,1.47825,1.20904,1.13519,0.14175,0.16443,0.10655,0.03756,2.46573,2.52087,1.67877,0.000648026,0.000648026,0.000648026
89,238.422,1.47237,1.18663,1.13335,0.1279,0.19322,0.10712,0.04362,2.39988,2.54708,1.63608,0.000645026,0.000645026,0.000645026
90,240.307,1.52817,1.20614,1.16133,0.11811,0.16961,0.10152,0.03774,2.40199,2.67468,1.64053,0.000642027,0.000642027,0.000642027
91,242.123,1.51063,1.25943,1.1271,0.11944,0.18374,0.10574,0.04252,2.3948,2.61007,1.63278,0.000639027,0.000639027,0.000639027
92,244.058,1.49867,1.1822,1.14899,0.14369,0.19116,0.10434,0.03496,2.4569,2.58347,1.67858,0.000636027,0.000636027,0.000636027
93,245.929,1.46527,1.14298,1.13123,0.13335,0.20889,0.10405,0.03379,2.42075,2.59367,1.65277,0.000633028,0.000633028,0.000633028
94,247.825,1.47183,1.15916,1.13268,0.11425,0.18632,0.09683,0.03084,2.44401,2.56356,1.64111,0.000630028,0.000630028,0.000630028
95,249.739,1.51085,1.18072,1.12862,0.10978,0.17189,0.0939,0.02791,2.48976,2.60847,1.68143,0.000627028,0.000627028,0.000627028
96,251.564,1.44336,1.11106,1.13362,0.11971,0.17962,0.09914,0.03318,2.49556,2.46941,1.68821,0.000624028,0.000624028,0.000624028
97,253.437,1.35054,1.08023,1.08379,0.26495,0.15259,0.10659,0.03394,2.52283,2.54256,1.71121,0.000621029,0.000621029,0.000621029
98,255.253,1.36617,1.0725,1.07261,0.25146,0.15088,0.09566,0.03221,2.46676,2.55664,1.6807,0.000618029,0.000618029,0.000618029
99,257.135,1.42588,1.08177,1.09378,0.24435,0.15774,0.09608,0.03408,2.48372,2.5134,1.6969,0.000615029,0.000615029,0.000615029
100,259.013,1.3922,1.05852,1.0911,0.29778,0.12653,0.09331,0.03084,2.5155,2.51023,1.7173,0.00061203,0.00061203,0.00061203
101,260.925,1.4196,1.06612,1.08539,0.11889,0.14679,0.09259,0.02975,2.47878,2.55875,1.71817,0.00060903,0.00060903,0.00060903
102,262.845,1.34822,1.03491,1.06604,0.11501,0.13271,0.09661,0.029,2.51286,2.71114,1.7431,0.00060603,0.00060603,0.00060603
103,264.666,1.33756,1.04908,1.08685,0.10924,0.15157,0.09929,0.03132,2.52277,2.64779,1.70994,0.000603031,0.000603031,0.000603031
