epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,243.19,0.05221,1.70389,1.54922,0.20033,0.23831,0.18613,0.06938,0.0628,2.70379,1.89652,0.000663025,0.000663025,0.000663025
43,246.833,0.05004,1.60429,1.47904,0.46398,0.1872,0.17742,0.06352,0.06486,2.664,1.90941,0.000657025,0.000657025,0.000657025
44,250.304,0.05089,1.60908,1.49464,0.30307,0.17151,0.18562,0.06337,0.06532,2.66377,2.02052,0.000651026,0.000651026,0.000651026
45,253.699,0.05319,1.58597,1.57823,0.5336,0.22144,0.17088,0.05205,0.06799,2.60045,2.0934,0.000645026,0.000645026,0.000645026
46,258.176,0.05304,1.59271,1.55639,0.36691,0.27374,0.16583,0.05538,0.06803,2.88159,2.06821,0.000639027,0.000639027,0.000639027
47,261.599,0.05211,1.5362,1.51314,0.33743,0.2013,0.17706,0.05778,0.06461,2.54776,2.03595,0.000633028,0.000633028,0.000633028
48,265.136,0.04954,1.46035,1.44453,0.75537,0.16743,0.15116,0.05669,0.06183,2.79226,1.96086,0.000627028,0.000627028,0.000627028
49,268.596,0.0521,1.51996,1.48987,0.25119,0.18508,0.12576,0.04711,0.06241,2.70616,1.98882,0.000621029,0.000621029,0.000621029
50,272.325,0.04989,1.49983,1.47226,0.09071,0.17449,0.12979,0.04138,0.06496,2.5099,2.05692,0.000615029,0.000615029,0.000615029
51,275.784,0.0486,1.42226,1.47108,0.28804,0.1745,0.12818,0.03892,0.06749,2.92004,2.09947,0.00060903,0.00060903,0.00060903
52,279.233,0.04902,1.42977,1.48124,0.30338,0.19382,0.14488,0.04372,0.06483,2.86142,2.0803,0.000603031,0.000603031,0.000603031
53,282.669,0.04905,1.45316,1.49405,0.35156,0.17128,0.15729,0.05045,0.06395,2.75059,2.10001,0.000597031,0.000597031,0.000597031
54,286.095,0.04938,1.4253,1.44956,0.49664,0.21633,0.18249,0.05859,0.06762,2.77418,2.15755,0.000591032,0.000591032,0.000591032
55,289.497,0.05018,1.3916,1.51278,0.13836,0.20434,0.1507,0.04575,0.0643,2.89044,2.06524,0.000585032,0.000585032,0.000585032
56,292.941,0.04831,1.30737,1.42404,0.69935,0.13751,0.11333,0.03633,0.0668,2.79568,2.10335,0.000579033,0.000579033,0.000579033
57,296.711,0.04885,1.32766,1.4328,0.3994,0.14582,0.1274,0.03875,0.07081,2.7467,2.16469,0.000573034,0.000573034,0.000573034
58,300.169,0.04919,1.26227,1.45624,0.52935,0.19885,0.15,0.04813,0.06663,2.90098,1.99851,0.000567034,0.000567034,0.000567034
