epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,118.472,0.05651,2.45832,1.70837,0.63693,0.0887,0.06508,0.01951,0.07649,3.12203,1.94871,0.000729018,0.000729018,0.000729018
32,121.972,0.05519,2.36184,1.62528,0.74711,0.06303,0.01789,0.00423,0.07452,5.86387,1.91139,0.000723019,0.000723019,0.000723019
33,125.387,0.0544,2.29252,1.63333,0.02106,0.10431,0.01407,0.00454,0.07667,5.30505,1.93869,0.000717019,0.000717019,0.000717019
34,128.873,0.05529,2.29098,1.61454,0.01235,0.07614,0.00767,0.00235,0.08447,5.89497,2.0396,0.00071102,0.00071102,0.00071102
35,132.263,0.0565,2.24441,1.60579,0.47472,0.03764,0.02378,0.00674,0.07458,3.86618,1.68253,0.00070502,0.00070502,0.00070502
36,135.746,0.0551,2.2245,1.62987,0.37533,0.08142,0.04316,0.01213,0.06888,3.28386,1.66513,0.000699021,0.000699021,0.000699021
37,139.13,0.05884,2.32781,1.68628,0.49338,0.09005,0.06312,0.01852,0.06921,2.58145,1.70756,0.000693022,0.000693022,0.000693022
38,142.583,0.05525,2.20623,1.62235,0.48607,0.09314,0.06622,0.01976,0.07211,2.72319,1.74771,0.000687022,0.000687022,0.000687022
39,146.03,0.05694,2.35071,1.69334,0.48736,0.07921,0.06016,0.01698,0.0724,2.83549,1.7904,0.000681023,0.000681023,0.000681023
40,149.534,0.05282,2.22064,1.59853,0.15965,0.13096,0.02206,0.00815,0.06801,10.0322,1.66941,0.000675023,0.000675023,0.000675023
41,152.894,0.05478,2.21362,1.56556,0.46719,0.06237,0.04254,0.01254,0.07134,3.08,1.81083,0.000669024,0.000669024,0.000669024
42,156.29,0.05427,2.1438,1.65711,0.64664,0.10744,0.10374,0.03257,0.06678,7.92839,1.74048,0.000663025,0.000663025,0.000663025
43,159.921,0.05357,2.16459,1.60762,0.6358,0.08854,0.07442,0.02372,0.06764,2.82207,1.67685,0.000657025,0.000657025,0.000657025
44,163.419,0.05551,2.09102,1.64528,0.48635,0.13699,0.12214,0.03536,0.06939,2.75907,1.70336,0.000651026,0.000651026,0.000651026
45,167.341,0.05371,2.12487,1.69049,0.78919,0.13714,0.13726,0.04929,0.06495,2.47344,1.61762,0.000645026,0.000645026,0.000645026
46,170.978,0.05641,2.06838,1.59435,0.76711,0.11076,0.11236,0.03071,0.07426,2.75133,1.8135,0.000639027,0.000639027,0.000639027
47,174.463,0.0566,2.17233,1.67117,0.78429,0.11863,0.10818,0.03218,0.06574,2.55445,1.63093,0.000633028,0.000633028,0.000633028
48,177.875,0.05305,2.14429,1.55602,0.76295,0.11279,0.07764,0.02205,0.06806,2.58644,1.67744,0.000627028,0.000627028,0.000627028
49,183.455,0.05772,2.08449,1.63559,0.91918,0.05869,0.09302,0.02304,0.06959,2.70298,1.70536,0.000621029,0.000621029,0.000621029
50,186.93,0.05454,2.07827,1.63368,0.80475,0.1249,0.09389,0.02732,0.06831,2.49243,1.64761,0.000615029,0.000615029,0.000615029
51,190.332,0.05564,2.02671,1.63469,0.9232,0.0623,0.07524,0.0214,0.06843,2.76404,1.60776,0.00060903,0.00060903,0.00060903
52,193.812,0.05363,2.04664,1.59981,0.90824,0.06237,0.06076,0.01595,0.07192,2.9397,1.67292,0.000603031,0.000603031,0.000603031
53,197.211,0.05498,2.09649,1.67061,0.91822,0.06036,0.07534,0.02019,0.07218,2.83382,1.71941,0.000597031,0.000597031,0.000597031
54,200.734,0.05209,1.9368,1.5834,0.92543,0.07042,0.13164,0.03451,0.06555,2.80928,1.67167,0.000591032,0.000591032,0.000591032
55,204.131,0.05493,2.03886,1.61832,0.78241,0.12167,0.0952,0.02795,0.07052,2.57496,1.80282,0.000585032,0.000585032,0.000585032
56,207.584,0.05121,2.0413,1.56669,0.6226,0.1518,0.08549,0.0235,0.07065,2.63751,1.78637,0.000579033,0.000579033,0.000579033
57,210.991,0.05176,1.99654,1.51429,0.65608,0.12573,0.08169,0.02496,0.06839,2.44583,1.7049,0.000573034,0.000573034,0.000573034
58,214.472,0.05147,1.98739,1.58381,0.79599,0.11419,0.08796,0.02636,0.06853,2.66993,1.71321,0.000567034,0.000567034,0.000567034
59,217.833,0.05112,1.83468,1.52193,0.80101,0.12369,0.08663,0.02512,0.06614,2.47504,1.64701,0.000561035,0.000561035,0.000561035
60,221.282,0.05227,2.05371,1.62839,0.37397,0.13532,0.08869,0.02485,0.06888,2.5627,1.6671,0.000555035,0.000555035,0.000555035
61,224.679,0.04973,1.86147,1.52257,0.06526,0.18908,0.09174,0.02451,0.07048,2.41374,1.68239,0.000549036,0.000549036,0.000549036
62,228.108,0.05239,1.85106,1.5492,0.34582,0.14253,0.08298,0.02048,0.07421,2.55019,1.77855,0.000543037,0.000543037,0.000543037
63,231.5,0.05141,1.81635,1.52573,0.65462,0.17513,0.12134,0.03228,0.06832,2.38285,1.69303,0.000537037,0.000537037,0.000537037
64,234.936,0.05138,1.87757,1.5429,0.78861,0.13103,0.10477,0.03032,0.06595,2.27142,1.62222,0.000531038,0.000531038,0.000531038
65,238.39,0.05284,1.78581,1.52414,0.6319,0.1222,0.09126,0.02484,0.06706,2.47342,1.62931,0.000525038,0.000525038,0.000525038
66,241.793,0.0523,1.83757,1.5485,0.36166,0.16822,0.13458,0.03435,0.06742,2.40495,1.64251,0.000519039,0.000519039,0.000519039
67,245.168,0.05046,1.77896,1.5166,0.22337,0.22135,0.12999,0.04033,0.06857,2.41576,1.67599,0.00051304,0.00051304,0.00051304
68,248.642,0.05318,1.78003,1.59471,0.80025,0.10611,0.10727,0.02674,0.07029,2.61043,1.70605,0.00050704,0.00050704,0.00050704
69,252.064,0.05169,1.79263,1.49918,0.78257,0.10207,0.10338,0.02746,0.06481,2.60312,1.57155,0.000501041,0.000501041,0.000501041
70,255.496,0.05084,1.77315,1.4754,0.64647,0.17468,0.11432,0.03005,0.06591,2.67239,1.62754,0.000495041,0.000495041,0.000495041
71,258.901,0.05013,1.7993,1.59407,0.10109,0.20257,0.08166,0.02354,0.06709,2.50352,1.66652,0.000489042,0.000489042,0.000489042
72,262.386,0.0519,1.97773,1.55753,0.7852,0.09331,0.07261,0.01998,0.06871,2.49389,1.71889,0.000483043,0.000483043,0.000483043
73,265.793,0.05154,1.78159,1.60594,0.08263,0.19419,0.09981,0.03026,0.06632,2.53112,1.63735,0.000477043,0.000477043,0.000477043
74,269.235,0.05022,1.71984,1.48607,0.73552,0.14793,0.11965,0.03538,0.06563,2.26751,1.64012,0.000471044,0.000471044,0.000471044
75,272.62,0.05216,1.7223,1.53748,0.72228,0.15331,0.13254,0.04345,0.06759,2.35185,1.69089,0.000465044,0.000465044,0.000465044
76,276.108,0.0492,1.71162,1.5319,0.46997,0.14788,0.1338,0.04423,0.06869,2.22739,1.72043,0.000459045,0.000459045,0.000459045
77,279.538,0.051,1.67211,1.53578,0.3947,0.20289,0.1324,0.03707,0.0675,2.24559,1.68669,0.000453046,0.000453046,0.000453046
78,282.975,0.05155,1.74014,1.59873,0.25439,0.20686,0.13717,0.03689,0.06589,2.29288,1.63226,0.000447046,0.000447046,0.000447046
79,286.443,0.04878,1.64103,1.42907,0.29427,0.2068,0.14498,0.04252,0.06703,2.31498,1.65751,0.000441047,0.000441047,0.000441047
80,289.863,0.05029,1.66019,1.49315,0.438,0.19934,0.13261,0.03645,0.06661,2.46115,1.65499,0.000435047,0.000435047,0.000435047
81,293.248,0.04834,1.59254,1.4403,0.4216,0.20274,0.16011,0.0403,0.06573,2.46771,1.63927,0.000429048,0.000429048,0.000429048
82,296.693,0.04918,1.64316,1.48314,0.31383,0.17868,0.15228,0.03936,0.06763,2.43724,1.67985,0.000423049,0.000423049,0.000423049
83,300.105,0.05001,1.61365,1.53002,0.16346,0.25599,0.1659,0.04688,0.06717,2.41089,1.67715,0.000417049,0.000417049,0.000417049
84,303.57,0.04913,1.61218,1.47466,0.08927,0.17478,0.11634,0.03324,0.06775,2.44498,1.64802,0.00041105,0.00041105,0.00041105
85,306.962,0.04883,1.58603,1.53056,0.0958,0.17147,0.11385,0.03122,0.06842,2.41937,1.64493,0.00040505,0.00040505,0.00040505
86,310.399,0.04844,1.53466,1.49188,0.42838,0.14587,0.12102,0.03702,0.0678,2.38875,1.64792,0.000399051,0.000399051,0.000399051
87,313.804,0.04863,1.55388,1.50028,0.44958,0.16676,0.11901,0.03695,0.06878,2.48782,1.68167,0.000393052,0.000393052,0.000393052
88,317.265,0.04833,1.55919,1.53286,0.41372,0.20678,0.12851,0.03713,0.06663,2.24695,1.61456,0.000387052,0.000387052,0.000387052
89,320.656,0.04944,1.59151,1.55587,0.41663,0.21858,0.12473,0.03605,0.06611,2.26814,1.608,0.000381053,0.000381053,0.000381053
90,324.114,0.04952,1.64043,1.55513,0.26576,0.23594,0.13746,0.03511,0.06785,2.27991,1.64723,0.000375053,0.000375053,0.000375053
91,327.531,0.0503,1.57042,1.49288,0.15528,0.24432,0.16359,0.04659,0.06861,2.32612,1.68847,0.000369054,0.000369054,0.000369054
92,330.962,0.04721,1.48161,1.52393,0.23417,0.21151,0.17188,0.04719,0.06593,2.41571,1.61976,0.000363055,0.000363055,0.000363055
93,334.338,0.04606,1.46889,1.51102,0.62791,0.14879,0.15559,0.03787,0.06836,2.33774,1.6807,0.000357055,0.000357055,0.000357055
94,337.782,0.04937,1.48705,1.50701,0.22435,0.18332,0.17173,0.05304,0.06798,2.37272,1.67221,0.000351056,0.000351056,0.000351056
95,341.425,0.0473,1.46004,1.5016,0.41314,0.19139,0.16319,0.05497,0.06788,2.33256,1.6763,0.000345056,0.000345056,0.000345056
96,345.057,0.048,1.56978,1.54111,0.2795,0.19068,0.19747,0.0655,0.06966,2.27715,1.72824,0.000339057,0.000339057,0.000339057
97,348.688,0.0457,1.45275,1.41742,0.58074,0.1875,0.1737,0.05642,0.06764,2.26286,1.67071,0.000333058,0.000333058,0.000333058
98,352.136,0.04709,1.44897,1.47568,0.17008,0.20534,0.14698,0.04196,0.06689,2.24681,1.6451,0.000327058,0.000327058,0.000327058
99,358.016,0.04642,1.40054,1.4762,0.13116,0.24727,0.15057,0.04644,0.0664,2.21038,1.63299,0.000321059,0.000321059,0.000321059
100,361.464,0.04663,1.44634,1.47838,0.50228,0.13601,0.13808,0.04117,0.06946,2.20891,1.70708,0.000315059,0.000315059,0.000315059
101,364.887,0.04717,1.40401,1.4236,0.15676,0.21944,0.15467,0.04314,0.06799,2.16232,1.68187,0.00030906,0.00030906,0.00030906
102,368.291,0.04761,1.41433,1.52727,0.17768,0.16229,0.13682,0.04234,0.06795,2.15956,1.68007,0.000303061,0.000303061,0.000303061
103,371.647,0.0478,1.37162,1.44073,0.53495,0.12222,0.11519,0.03352,0.06749,2.29149,1.68597,0.000297061,0.000297061,0.000297061
104,375.097,0.04751,1.38208,1.42375,0.24647,0.16351,0.11592,0.0337,0.06784,2.27775,1.70764,0.000291062,0.000291062,0.000291062
105,378.518,0.04603,1.36785,1.44457,0.18884,0.18129,0.16678,0.05234,0.06706,2.17553,1.67235,0.000285062,0.000285062,0.000285062
106,381.978,0.04535,1.34802,1.44356,0.54012,0.13237,0.17062,0.04725,0.06767,2.26835,1.70362,0.000279063,0.000279063,0.000279063
107,385.388,0.04814,1.3861,1.41768,0.17576,0.25726,0.18923,0.05118,0.06796,2.16271,1.69433,0.000273064,0.000273064,0.000273064
108,388.834,0.04458,1.27393,1.37245,0.35285,0.20437,0.18337,0.05423,0.06713,2.14576,1.66435,0.000267064,0.000267064,0.000267064
109,392.285,0.04648,1.31051,1.43703,0.28317,0.25441,0.13661,0.04197,0.06889,2.19313,1.69608,0.000261065,0.000261065,0.000261065
110,395.741,0.04472,1.24594,1.36059,0.1303,0.21461,0.15428,0.04511,0.0708,2.10358,1.73855,0.000255065,0.000255065,0.000255065
111,399.148,0.04716,1.26642,1.46251,0.28385,0.21289,0.16421,0.05004,0.06683,2.09085,1.65606,0.000249066,0.000249066,0.000249066
112,402.588,0.04622,1.27327,1.44011,0.559,0.18845,0.17379,0.057,0.06661,2.09542,1.64892,0.000243067,0.000243067,0.000243067
113,405.995,0.04525,1.19151,1.41109,0.38644,0.2009,0.184,0.05833,0.06764,2.09546,1.67244,0.000237067,0.000237067,0.000237067
114,409.429,0.04303,1.14517,1.39216,0.35447,0.24343,0.15924,0.05241,0.0667,2.12886,1.62654,0.000231068,0.000231068,0.000231068
115,412.824,0.04517,1.20804,1.41897,0.18719,0.24317,0.15412,0.05385,0.06644,2.09384,1.62053,0.000225068,0.000225068,0.000225068
116,416.229,0.04544,1.17462,1.39651,0.168,0.17595,0.14909,0.04893,0.0674,2.18653,1.65457,0.000219069,0.000219069,0.000219069
117,419.609,0.04369,1.20145,1.41002,0.1756,0.23176,0.15549,0.04889,0.06778,2.20782,1.65781,0.00021307,0.00021307,0.00021307
118,423.045,0.0452,1.26824,1.42855,0.10355,0.23399,0.12185,0.03282,0.06906,2.28048,1.69924,0.00020707,0.00020707,0.00020707
119,426.51,0.04509,1.22444,1.37885,0.25526,0.19735,0.12847,0.03685,0.06818,2.22329,1.68059,0.000201071,0.000201071,0.000201071
120,429.941,0.04476,1.20005,1.44761,0.21062,0.3006,0.17246,0.0423,0.0681,2.17906,1.69212,0.000195071,0.000195071,0.000195071
121,433.349,0.04506,1.19853,1.45449,0.18319,0.24127,0.15996,0.04669,0.06842,2.11049,1.71742,0.000189072,0.000189072,0.000189072
122,436.804,0.04431,1.17083,1.40327,0.57591,0.15714,0.14358,0.0395,0.06832,2.22836,1.72914,0.000183073,0.000183073,0.000183073
123,440.193,0.04586,1.18668,1.46641,0.56137,0.15564,0.13227,0.03768,0.06769,2.25673,1.70774,0.000177073,0.000177073,0.000177073
124,443.621,0.04379,1.12613,1.38308,0.22225,0.21423,0.14897,0.05053,0.06646,2.20711,1.67007,0.000171074,0.000171074,0.000171074
125,447.011,0.04313,1.09997,1.36557,0.19527,0.20908,0.14224,0.04609,0.0657,2.23186,1.63738,0.000165074,0.000165074,0.000165074
126,450.466,0.04487,1.15911,1.46492,0.24617,0.17447,0.12074,0.03555,0.06751,2.27616,1.67412,0.000159075,0.000159075,0.000159075
127,453.847,0.04634,1.19766,1.50749,0.1222,0.19155,0.13099,0.04006,0.06526,2.23273,1.62002,0.000153076,0.000153076,0.000153076
128,457.289,0.0425,1.12678,1.36954,0.32825,0.18032,0.14155,0.04595,0.06578,2.24095,1.6271,0.000147076,0.000147076,0.000147076
129,460.701,0.04562,1.11861,1.40445,0.3204,0.22023,0.14791,0.04288,0.06555,2.23129,1.60458,0.000141077,0.000141077,0.000141077
130,464.174,0.04211,1.08541,1.30838,0.306,0.19983,0.1453,0.04159,0.06698,2.24816,1.64466,0.000135077,0.000135077,0.000135077
131,467.543,0.044,1.07371,1.39887,0.33557,0.19687,0.17416,0.05327,0.06696,2.21409,1.64873,0.000129078,0.000129078,0.000129078
132,470.961,0.0424,1.04572,1.35898,0.23037,0.21106,0.18289,0.05572,0.0664,2.16069,1.64283,0.000123079,0.000123079,0.000123079
133,474.405,0.04382,1.03691,1.36396,0.22819,0.22047,0.18181,0.05519,0.0673,2.13918,1.67209,0.000117079,0.000117079,0.000117079
134,477.84,0.043,1.02797,1.3511,0.18163,0.22419,0.15125,0.04493,0.06791,2.12992,1.66853,0.00011108,0.00011108,0.00011108
135,481.246,0.04277,1.01179,1.4087,0.18836,0.24121,0.15517,0.04373,0.06752,2.1437,1.65624,0.00010508,0.00010508,0.00010508
136,484.682,0.04134,1.04904,1.37916,0.19,0.27788,0.16995,0.05023,0.06725,2.19267,1.66028,9.9081e-05,9.9081e-05,9.9081e-05
137,488.127,0.04228,1.00924,1.31348,0.16416,0.25929,0.17072,0.04846,0.06798,2.20019,1.67562,9.30816e-05,9.30816e-05,9.30816e-05
138,491.592,0.04059,1.01972,1.30187,0.15333,0.18865,0.16058,0.04302,0.06946,2.22668,1.73172,8.70822e-05,8.70822e-05,8.70822e-05
139,495.031,0.04059,1.0072,1.31271,0.18075,0.17381,0.15869,0.04427,0.06909,2.1999,1.73035,8.10828e-05,8.10828e-05,8.10828e-05
140,498.469,0.04269,1.04972,1.39082,0.33411,0.15936,0.15194,0.0488,0.06777,2.181,1.69237,7.50834e-05,7.50834e-05,7.50834e-05
141,505.407,0.04288,1.04143,1.38302,0.3068,0.1807,0.15316,0.04752,0.06724,2.17624,1.6837,6.9084e-05,6.9084e-05,6.9084e-05
142,509.423,0.04202,1.0047,1.35808,0.31779,0.18935,0.15411,0.04817,0.06724,2.17678,1.68662,6.30846e-05,6.30846e-05,6.30846e-05
143,512.88,0.04077,1.06628,1.32768,0.29182,0.20146,0.15382,0.04523,0.06802,2.19089,1.70492,5.70852e-05,5.70852e-05,5.70852e-05
144,516.36,0.03963,0.97113,1.31385,0.29946,0.17346,0.1486,0.04286,0.06943,2.22876,1.74784,5.10858e-05,5.10858e-05,5.10858e-05
145,519.723,0.04253,1.02255,1.37359,0.32197,0.16579,0.1583,0.04715,0.069,2.23486,1.73738,4.50864e-05,4.50864e-05,4.50864e-05
146,523.17,0.04,0.95723,1.3173,0.32326,0.1503,0.15259,0.04702,0.06809,2.22001,1.70699,3.9087e-05,3.9087e-05,3.9087e-05
147,526.618,0.04103,0.96678,1.3401,0.47697,0.1536,0.14997,0.04744,0.06791,2.19373,1.70301,3.30876e-05,3.30876e-05,3.30876e-05
148,530.068,0.04014,0.95211,1.29552,0.15947,0.23529,0.15424,0.04713,0.068,2.20595,1.70459,2.70882e-05,2.70882e-05,2.70882e-05
149,533.51,0.03925,0.90185,1.33347,0.15342,0.24186,0.14496,0.04554,0.06803,2.20529,1.70963,2.10888e-05,2.10888e-05,2.10888e-05
150,536.946,0.04072,0.94598,1.29564,0.1322,0.20414,0.14323,0.04438,0.06815,2.19927,1.71432,1.50894e-05,1.50894e-05,1.50894e-05
