epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.7218,0.09403,6.16371,2.83463,1e-05,0.0119,0,0,0.09791,4.44321,2.50054,0.0965064,0.0005064,0.0005064
2,31.4431,0.07689,4.76065,1.60059,0,0,0,0,0.07634,4.39778,2.20599,0.0921018,0.0011018,0.0011018
3,33.3312,0.07066,4.10781,1.50603,0.00401,0.0051,0.00273,0.00058,0.08001,4.56915,3.2226,0.0876554,0.00165542,0.00165542
4,36.046,0.06839,3.79584,1.56142,0,0,0,0,nan,nan,nan,0.0831673,0.00216727,0.00216727
5,39.9278,0.06549,3.30543,1.50666,0,0,0,0,nan,nan,nan,0.0786373,0.00263733,0.00263733
6,41.5771,0.06468,3.15571,1.50481,0,0,0,0,nan,nan,nan,0.0740656,0.00306562,0.00306562
7,43.3991,0.06326,2.86077,1.46253,0,0,0,0,nan,nan,nan,0.0694521,0.00345213,0.00345213
8,45.1814,0.06587,2.85189,1.55311,0,0,0,0,nan,nan,nan,0.0647969,0.00379686,0.00379686
9,46.9343,0.06854,2.87401,1.54553,0,0,0,0,nan,nan,nan,0.0600998,0.00409981,0.00409981
10,48.6562,0.06398,2.71687,1.42971,0,0,0,0,nan,nan,nan,0.055361,0.00436099,0.00436099
11,50.3375,0.06686,3.0208,1.56191,0,0,0,0,nan,nan,nan,0.0505804,0.00458039,0.00458039
12,52.2286,0.06276,2.89623,1.45015,3e-05,0.00089,1e-05,0,nan,nan,nan,0.045758,0.00475801,0.00475801
13,58.3447,0.06208,2.80123,1.40221,0,0,0,0,nan,nan,nan,0.0408938,0.00489385,0.00489385
14,62.2223,0.06225,2.62263,1.40501,0.14287,0.00089,0,0,0.09332,inf,5.24881,0.0359879,0.00498791,0.00498791
15,66.0829,0.06249,2.63976,1.43474,0.57157,0.00089,3e-05,1e-05,0.09221,inf,5.77546,0.0310402,0.0050402,0.0050402
16,68.6039,0.06182,2.61528,1.41056,0.14362,0.00521,0.00013,3e-05,0.08836,28.0192,3.30391,0.0260507,0.00505071,0.00505071
17,71.0301,0.05861,2.52791,1.36792,0.28791,0.01577,0.00059,0.00013,0.08849,9.85094,2.77656,0.0210194,0.00501944,0.00501944
18,72.7274,0.05938,2.57407,1.40317,0,0,0,0,0.11807,6.52866,6.84245,0.0159464,0.00494639,0.00494639
19,74.4786,0.05994,2.53723,1.42557,0.00702,0.06114,0.00465,0.00147,0.08388,6.48331,2.53697,0.0108316,0.00483156,0.00483156
20,76.386,0.05966,2.5456,1.4203,0.0081,0.12679,0.00927,0.00236,0.07822,4.15994,2.69178,0.00567496,0.00467496,0.00467496
21,81.5477,0.05873,2.8154,1.49677,0.00765,0.19158,0.01195,0.0031,0.07946,4.23789,2.61304,0.0043044,0.0043044,0.0043044
22,83.9332,0.05829,2.59581,1.48121,0.00673,0.17959,0.01924,0.00514,0.0819,3.93865,4.57161,0.00388662,0.00388662,0.00388662
23,86.0746,0.05951,2.5372,1.48114,0.16856,0.08522,0.02075,0.00532,0.08121,3.77352,3.16472,0.00346884,0.00346884,0.00346884
24,88.1665,0.05737,2.58509,1.51201,0.59489,0.07156,0.01733,0.00423,0.08051,4.11463,2.3062,0.00305106,0.00305106,0.00305106
25,90.2142,0.05661,2.60341,1.44703,0.17068,0.06327,0.02249,0.00535,0.07956,4.08268,2.2706,0.00263328,0.00263328,0.00263328
26,92.0234,0.05654,2.3821,1.38254,0.77368,0.0713,0.04129,0.01061,0.07552,3.51614,1.9695,0.0022155,0.0022155,0.0022155
27,93.8965,0.05705,2.50638,1.40348,0.7629,0.08004,0.04485,0.01211,0.07365,3.43352,1.84464,0.00179772,0.00179772,0.00179772
28,95.8286,0.05595,2.40496,1.40312,0.1991,0.08982,0.04782,0.01272,0.07224,3.13985,1.62657,0.00137994,0.00137994,0.00137994
29,97.7514,0.05697,2.50694,1.39622,0.22365,0.09069,0.05358,0.01298,0.07252,3.01167,1.61131,0.00096216,0.00096216,0.00096216
30,99.6182,0.05605,2.4103,1.39258,0.37328,0.10555,0.05856,0.01452,0.07084,2.96177,1.59148,0.00054438,0.00054438,0.00054438
