epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,325.608,0.0519,1.97773,1.55753,0.50959,0.1065,0.07902,0.02322,0.07033,2.66122,1.87741,0.000483043,0.000483043,0.000483043
73,329.28,0.05154,1.78159,1.60594,0.08661,0.22723,0.10018,0.02914,0.06891,2.61722,1.77154,0.000477043,0.000477043,0.000477043
74,333.112,0.05022,1.71984,1.48607,0.11424,0.17922,0.1152,0.0345,0.06756,2.36172,1.77921,0.000471044,0.000471044,0.000471044
75,337.068,0.05216,1.7223,1.53748,0.28265,0.13642,0.12447,0.03849,0.06704,2.39166,1.77571,0.000465044,0.000465044,0.000465044
76,341.079,0.0492,1.71162,1.5319,0.29679,0.17119,0.12094,0.03723,0.07099,2.36319,1.87018,0.000459045,0.000459045,0.000459045
77,344.826,0.051,1.67211,1.53578,0.13138,0.18369,0.1128,0.03173,0.06924,2.41979,1.83483,0.000453046,0.000453046,0.000453046
78,348.553,0.05155,1.74014,1.59873,0.12442,0.21043,0.12011,0.03494,0.06719,2.39898,1.76031,0.000447046,0.000447046,0.000447046
79,353.505,0.04878,1.64103,1.42907,0.15442,0.20625,0.11781,0.03431,0.06794,2.42312,1.78603,0.000441047,0.000441047,0.000441047
80,357.301,0.05029,1.66019,1.49315,0.13051,0.18273,0.11701,0.03383,0.06618,2.54582,1.7546,0.000435047,0.000435047,0.000435047
81,361.053,0.04834,1.59254,1.4403,0.14858,0.19396,0.11649,0.03353,0.06492,2.60656,1.71953,0.000429048,0.000429048,0.000429048
82,364.801,0.04918,1.64316,1.48314,0.11995,0.21035,0.1244,0.03643,0.06639,2.68807,1.76733,0.000423049,0.000423049,0.000423049
83,368.49,0.05001,1.61365,1.53002,0.25104,0.19252,0.11335,0.03518,0.06585,2.59834,1.763,0.000417049,0.000417049,0.000417049
84,372.281,0.04913,1.61218,1.47466,0.11046,0.1883,0.104,0.03217,0.06768,2.68732,1.76085,0.00041105,0.00041105,0.00041105
85,376.077,0.04883,1.58603,1.53056,0.08899,0.1583,0.10202,0.03156,0.06804,2.70842,1.75514,0.00040505,0.00040505,0.00040505
86,379.823,0.04844,1.53466,1.49188,0.12753,0.13914,0.10732,0.0348,0.06671,2.64597,1.74053,0.000399051,0.000399051,0.000399051
87,383.529,0.04863,1.55388,1.50028,0.30506,0.13895,0.1059,0.03402,0.06771,2.71122,1.75221,0.000393052,0.000393052,0.000393052
88,387.328,0.04833,1.55919,1.53286,0.45827,0.17747,0.12867,0.04066,0.06785,2.37506,1.74932,0.000387052,0.000387052,0.000387052
