epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,155.505,0.04232,1.06862,1.12707,0.18899,0.25824,0.17745,0.05599,0.06617,2.62639,1.79086,0.000663025,0.000663025,0.000663025
43,159.001,0.04173,1.05714,1.12668,0.53942,0.19552,0.16595,0.05396,0.06586,2.6999,1.75132,0.000657025,0.000657025,0.000657025
44,162.478,0.04197,1.03981,1.1275,0.33324,0.22849,0.14832,0.04605,0.06675,2.70511,1.7264,0.000651026,0.000651026,0.000651026
45,165.921,0.04155,1.02263,1.13955,0.21421,0.29648,0.17613,0.05421,0.06827,2.66911,1.80142,0.000645026,0.000645026,0.000645026
46,169.394,0.04106,1.01392,1.14761,0.18588,0.25328,0.16209,0.06093,0.0661,2.46502,1.73668,0.000639027,0.000639027,0.000639027
47,172.964,0.03968,0.98671,1.10824,0.46107,0.19722,0.16822,0.05245,0.06889,2.44524,1.77575,0.000633028,0.000633028,0.000633028
48,176.496,0.03959,0.96014,1.09657,0.21919,0.22321,0.15151,0.04456,0.07134,2.5846,1.86466,0.000627028,0.000627028,0.000627028
49,179.901,0.03946,0.9392,1.09633,0.28856,0.28017,0.20103,0.05655,0.06771,2.52605,1.75819,0.000621029,0.000621029,0.000621029
50,183.76,0.03982,0.93148,1.0893,0.26023,0.29208,0.19448,0.05718,0.06502,2.56759,1.68151,0.000615029,0.000615029,0.000615029
51,187.244,0.03839,0.89255,1.06836,0.22994,0.26234,0.18235,0.05853,0.06545,2.66683,1.72821,0.00060903,0.00060903,0.00060903
52,190.728,0.03785,0.87481,1.07248,0.41229,0.18481,0.15757,0.04842,0.06709,2.68871,1.83737,0.000603031,0.000603031,0.000603031
53,194.159,0.03716,0.88027,1.08165,0.22195,0.13964,0.13458,0.04391,0.06718,2.82439,1.8927,0.000597031,0.000597031,0.000597031
54,197.694,0.03664,0.85021,1.04832,0.25942,0.20163,0.15615,0.054,0.06241,2.72873,1.64777,0.000591032,0.000591032,0.000591032
55,201.13,0.03736,0.871,1.09135,0.21793,0.14948,0.14268,0.0525,0.06383,2.61393,1.68372,0.000585032,0.000585032,0.000585032
56,204.559,0.03572,0.79778,1.04454,0.13621,0.31659,0.16049,0.06018,0.06416,2.60405,1.75966,0.000579033,0.000579033,0.000579033
57,208.027,0.03667,0.82365,1.04514,0.26748,0.18307,0.18188,0.05738,0.06112,2.55577,1.70807,0.000573034,0.000573034,0.000573034
58,211.56,0.03583,0.79675,1.02789,0.29372,0.22559,0.20214,0.05257,0.06323,2.58664,1.73218,0.000567034,0.000567034,0.000567034
59,215.277,0.03693,0.79838,1.0618,0.23765,0.24063,0.17139,0.05033,0.06429,2.59196,1.69353,0.000561035,0.000561035,0.000561035
